iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,capture_rate
22,73600,160.53254275023937,1.6053253988921643,160.53254275023937,1.6053253988921643,0.0,0.0,0.0,210.8336130231619,2.1083360414206984,0.2721746078133583,0.18875,0.14836799826120384,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,736,-0.0019211058252452061,0.1586998701095581,1.4507389545440674,0.06338176913559437,0.04674595035612583,0.04674595035612583,0.11096522361040115,0.0018003213259369516,0.011343750171363354,0.6485145688056946,1.0,0.009682692307692307,0.000675673076923077,0,0.9375
23,76800,278.0782387852669,2.7807824208587406,278.0782387852669,2.7807824208587406,0.0,0.0,0.0,328.3793090581894,3.2837930633872743,0.2310925729572773,0.3021875,0.2454628568460114,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,768,-0.0023031625098470345,0.2131537526845932,1.4239977478981019,0.09050612077116967,0.03958373609930277,0.03958373609930277,0.2249120779335499,0.0026865518848360986,0.018312500324100256,0.5138076543807983,1.0,0.00966826923076923,0.0006745673076923077,0,0.96875
24,80000,336.54474449157715,3.3654473321139813,336.54474449157715,3.3654473321139813,0.0,0.0,0.0,386.84581476449966,3.8684579746425154,0.1964277058839798,0.3571875,0.29854499209886837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,-0.002506447966753811,0.13577571213245393,1.4072993755340577,0.05179555676877499,0.06276445128023625,0.06276445128023625,0.15552988611161708,0.0028278486563075677,0.027291666599921882,0.5273963212966919,1.0,0.009653846153846153,0.0006734615384615385,0,1.0
25,83200,406.0872983932495,4.060873035788536,406.0872983932495,4.060873035788536,0.0,0.0,0.0,456.388368666172,4.56388367831707,0.1666269402205944,0.42375,0.3632266540320715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,832,-0.0022135397538077138,0.10235715508460999,1.399579894542694,0.03547389470040798,0.06803980134427548,0.06803980134427548,0.1348964124917984,0.0032729456666865534,0.027802083268761636,0.6153653860092163,1.0,0.009639423076923077,0.0006723557692307693,0,1.0
26,86400,437.8123846054077,4.378123758584261,437.8123846054077,4.378123758584261,0.0,0.0,0.0,488.11345487833023,4.881134401112795,0.1618762116879225,0.455,0.39160798321104806,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,864,-0.0028552999091331797,0.08311715349555016,1.3470413565635682,0.02573800440877676,0.06535592433065177,0.06535592433065177,0.07405881807208062,0.003691011933552601,0.03261458375491202,0.6001638770103455,1.0,0.009625,0.00067125,0,1.0
27,89600,520.7493000030518,5.207492898404598,520.7493000030518,5.207492898404598,0.0,0.0,0.0,571.0503702759743,5.710503540933132,0.16688209492713213,0.5384375,0.4614326523140486,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,896,-0.0022810543278076524,0.049752626195549966,1.3354026794433593,0.009761269483715296,0.06405542306602001,0.06405542306602001,0.07947921492159367,0.0037403311638637034,0.036093749944120644,0.7457218170166016,1.0,0.009610576923076923,0.0006701442307692308,0,1.0
28,92800,590.2019920349121,5.902019763439894,590.2019920349121,5.902019763439894,0.0,0.0,0.0,640.5030623078346,6.405030405968428,0.13485524065792562,0.6046875,0.5328322752859969,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,928,-0.002188756617212917,0.04315371140837669,1.3198870778083802,0.006722259242087603,0.09062982946634293,0.09062982946634293,0.06641844809055328,0.0029630285047470683,0.023822916485369206,0.6435642242431641,1.0,0.009596153846153846,0.0006690384615384616,0,1.0
29,96000,611.9594974517822,6.119595030620694,611.9594974517822,6.119595030620694,0.0,0.0,0.0,662.2605677247047,6.622605673149228,0.12977996461093425,0.6259375,0.5540348736982214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,960,-0.0018952985808720513,0.03504341095685959,1.2889199018478394,0.0032763232477009295,0.06173764169216156,0.06173764169216156,0.06149106919765472,0.003061188309221718,0.023364583682268857,0.6808653473854065,1.0,0.00958173076923077,0.0006679326923076923,0,1.0
30,99200,622.939380645752,6.229393522962928,622.939380645752,6.229393522962928,0.0,0.0,0.0,673.2404509186745,6.732404165491462,0.1387315196543932,0.6378125,0.5601078823159098,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,992,-0.0018824808222319689,0.022938904352486134,1.288589096069336,-0.0027413565665483476,0.06818288750946522,0.06818288750946522,0.0467225193977356,0.002928674282157981,0.029427083126211073,0.7927947044372559,1.0,0.009567307692307693,0.0006668269230769231,0,1.0
31,102400,672.0307941436768,6.720307711362839,672.0307941436768,6.720307711362839,0.0,0.0,0.0,722.3318644165993,7.223318353891373,0.12594232931733132,0.685625,0.6089343851347168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1024,-0.0022674815919405235,0.019948043301701544,1.2538718461990357,-0.004271553223952651,0.09873595051467418,0.09873595051467418,0.054748314619064334,0.004008823086043119,0.03981250012293458,0.7581635117530823,1.0,0.009552884615384616,0.0006657211538461539,0,1.0
32,105600,664.8085103034973,6.648085010647773,664.8085103034973,6.648085010647773,0.0,0.0,0.0,715.1095805764198,7.1510956531763075,0.14191498156636953,0.68,0.5954909174299834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1056,-0.002299113378510853,0.01394810490310192,1.26033296585083,-0.007346698269248009,0.0941064789891243,0.0941064789891243,0.050003792904317376,0.0033123682271264526,0.03239583310205489,0.8355948328971863,1.0,0.009538461538461539,0.0006646153846153846,0,1.0
33,108800,663.9335832595825,6.639335888922215,663.9335832595825,6.639335888922215,0.0,0.0,0.0,714.234653532505,7.142346531450749,0.13191409103572369,0.678125,0.5990958195241675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1088,-0.002173882415518147,0.01113130571320653,1.2379013419151306,-0.00839804895222187,0.10908364243805409,0.10908364243805409,0.04467197135090828,0.003013057733188655,0.02718750055646524,0.8521721363067627,1.0,0.009524038461538462,0.0006635096153846154,0,1.0
34,112000,718.7959842681885,7.1879597543179985,718.7959842681885,7.1879597543179985,0.0,0.0,0.0,769.097054541111,7.690970396846533,0.11766523815691471,0.7315625,0.6545452744028997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1120,-0.0015092302046250338,0.010530382860451937,1.2286016464233398,-0.00792756825685501,0.13417151048779488,0.13417151048779488,0.031188825145363808,0.003509079388460504,0.030489583499729633,0.8283700942993164,1.0,0.009509615384615385,0.0006624038461538462,0,1.0
35,115200,722.0153770446777,7.220153589695692,722.0153770446777,7.220153589695692,0.0,0.0,0.0,772.3164473176003,7.723164232224226,0.11359645985066891,0.734375,0.6594624053478747,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1152,-0.00254524019632143,0.008719280548393726,1.2055471181869506,-0.00963250156491995,0.14626145288348197,0.14626145288348197,0.035832287184894084,0.0032998221839093053,0.036374999955296514,0.8315874934196472,1.0,0.009495192307692309,0.0006612980769230769,0,1.0
36,118400,696.5515823364258,6.965515608936548,696.5515823364258,6.965515608936548,0.0,0.0,0.0,746.8526526093483,7.468526251465082,0.13385936301201581,0.7109375,0.6270067727900979,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1184,-0.0021867920918158036,0.007112591434270144,1.185260784626007,-0.009867679886519909,0.08287818133831024,0.08287818133831024,0.0355187876150012,0.0028905903171121358,0.02658333332365146,0.8676047921180725,1.0,0.00948076923076923,0.0006601923076923077,0,1.0
37,121600,734.0463790893555,7.340463758111,734.0463790893555,7.340463758111,0.0,0.0,0.0,784.347449362278,7.8434744006395345,0.12141129735857248,0.7471875,0.6662921104504318,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1216,-0.0015862401784204395,0.005667681014165283,1.1744673132896424,-0.009870314132422208,0.08484136238694191,0.08484136238694191,0.027461765334010124,0.0031456131924655663,0.025958333909511567,0.886012077331543,1.0,0.009466346153846153,0.0006590865384615385,0,1.0
38,124800,740.210657119751,7.402107065171004,740.210657119751,7.402107065171004,0.0,0.0,0.0,790.5117273926735,7.905117707699538,0.10664290897548198,0.751875,0.6794197061237014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1248,-0.001997292289587804,0.004942464269697666,1.1595628261566162,-0.010486158728599548,0.13658979274332522,0.13658979274332522,0.030199342407286167,0.00368675691716048,0.039625000218802595,0.8940262794494629,1.0,0.009451923076923077,0.0006579807692307692,0,1.0
39,128000,741.1067752838135,7.411067584753036,741.1067752838135,7.411067584753036,0.0,0.0,0.0,791.407845556736,7.91407822728157,0.12580742109566928,0.7546875,0.6703522164257149,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1280,-0.0014758114151966594,0.005097857676446438,1.1236176133155822,-0.009531023306772112,0.09401270672678948,0.09401270672678948,0.029661930352449416,0.002889616206813701,0.027895833685761318,0.8808127641677856,1.0,0.0094375,0.000656875,0,1.0
40,131200,765.402961730957,7.65402968659997,765.402961730957,7.65402968659997,0.0,0.0,0.0,815.7040320038795,8.157040329128504,0.11722024958580732,0.778125,0.6964830795794099,908.5874071642756,9.085874071642756,908.5874071642756,9.085874071642756,100.0,0.05412592629392748,0.915,0.8680177359994709,0.0,985.8983232490718,1312,-0.0018061993784488806,0.0036341074388474225,1.124903917312622,-0.010589202027767896,0.09799116775393486,0.09799116775393486,0.019969532266259193,0.002907495615365052,0.031114583276212214,0.9100027084350586,1.0,0.009423076923076923,0.0006557692307692308,0,1.0
41,134400,754.0547370910645,7.540547224730253,754.0547370910645,7.540547224730253,0.0,0.0,0.0,804.355807363987,8.043557867258787,0.11195275276899337,0.76625,0.6891030199726367,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1344,-0.0014027522810891925,0.0027320462046191095,1.119001531600952,-0.010565027222037315,0.1484699860215187,0.1484699860215187,0.027023325115442275,0.003057741021622611,0.03210416699294001,0.9291839599609375,1.0,0.009408653846153846,0.0006546634615384615,0,1.0
42,137600,724.874828338623,7.2487482663989065,724.874828338623,7.2487482663989065,0.0,0.0,0.0,775.1758986115456,7.751758908927441,0.13812676150351763,0.7396875,0.649916621785467,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1376,-0.0020446133337294727,0.0028284414671361446,1.0909340739250184,-0.010878878366202115,0.1354103557765484,0.1354103557765484,0.023916563577950002,0.0036742534575766638,0.041947916895151136,0.9333298802375793,1.0,0.00939423076923077,0.0006535576923076923,0,1.0
43,140800,776.4103517532349,7.764103585481644,776.4103517532349,7.764103585481644,0.0,0.0,0.0,826.7114220261574,8.267114228010177,0.10402133580297232,0.7878125,0.7135844883169867,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1408,-0.0015487113605097136,0.002646918408572674,1.0841452717781066,-0.010394326504319906,0.17581257447600365,0.17581257447600365,0.021311292750760914,0.0029739442194129154,0.029010416648816317,0.9163663387298584,1.0,0.009379807692307692,0.000652451923076923,0,1.0
44,144000,762.2209510803223,7.622209595143795,762.2209510803223,7.622209595143795,0.0,0.0,0.0,812.5220213532448,8.125220237672329,0.12091539986431599,0.7753125,0.6916779804201545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1440,-0.0015190671914801612,0.0026344140758737923,1.100148904323578,-0.0105051776394248,0.12442375123500823,0.12442375123500823,0.020758137479424475,0.0028544767541477936,0.030614582961425184,0.9274465441703796,1.0,0.009365384615384616,0.0006513461538461538,0,1.0
45,147200,799.7407760620117,7.997408026158809,799.7407760620117,7.997408026158809,0.0,0.0,0.0,850.0418463349342,8.500418668687344,0.0957169758901,0.8103125,0.7395271934540824,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1472,-0.001983031220191123,0.0022678619250655176,1.0736539363861084,-0.010888796485960483,0.20426850616931916,0.20426850616931916,0.016288885660469533,0.004244733124507322,0.04879166772589087,0.9193204641342163,1.0,0.009350961538461539,0.0006502403846153846,0,1.0
46,150400,747.0340213775635,7.470340103209018,747.0340213775635,7.470340103209018,0.0,0.0,0.0,797.335091650486,7.9733507457375525,0.13215993758291006,0.76125,0.6723873321513395,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1504,-0.0018391601951638138,0.002244773553684354,1.0723521828651428,-0.010728830937296152,0.16490892097353935,0.16490892097353935,0.018763327319175006,0.003967054028182086,0.04289583286736161,0.9324604272842407,1.0,0.009336538461538462,0.0006491346153846153,0,1.0
47,153600,780.6351709365845,7.806351491510868,780.6351709365845,7.806351491510868,0.0,0.0,0.0,830.936241209507,8.309362134039402,0.11177347395569086,0.7928125,0.7131061484847022,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1536,-0.001719785117544248,0.0019954444956965744,1.0653229355812073,-0.01065312596037984,0.14690735712647437,0.14690735712647437,0.021228367183357476,0.0033979342129913407,0.037812499515712264,0.929280698299408,1.0,0.009322115384615385,0.0006480288461538461,0,1.0
48,156800,813.9029216766357,8.139029153436422,813.9029216766357,8.139029153436422,0.0,0.0,0.0,864.2039919495583,8.642039795964955,0.09784579034894705,0.8246875,0.7511870130119782,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1568,-0.0006196592247384558,0.0016549935098737478,1.0643643260002136,-0.009698938764631748,0.06219309419393539,0.06219309419393539,0.015490565216168761,0.0018095044550153264,0.008833333407528699,0.929911196231842,1.0,0.009307692307692308,0.0006469230769230769,0,1.0
49,160000,800.1321277618408,8.001321248263121,800.1321277618408,8.001321248263121,0.0,0.0,0.0,850.4331980347633,8.504331890791654,0.10742879670113326,0.811875,0.7331171109316065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1600,-0.0006180607098989377,0.001780188363045454,1.1033390522003175,-0.009981593582779169,0.09125054776668548,0.09125054776668548,0.014335752092301845,0.001660184971116739,0.013541666709352284,0.9246191382408142,1.0,0.009293269230769232,0.0006458173076923076,0,1.0
50,163200,797.3590564727783,7.973590719997883,797.3590564727783,7.973590719997883,0.0,0.0,0.0,847.6601267457008,8.476601362526416,0.10390922386199236,0.80875,0.7326236456025008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1632,-0.001309479724610796,0.0016486808424815535,1.0652050495147705,-0.010369012877345086,0.09579842388629914,0.09579842388629914,0.01540673109702766,0.0027243624077545403,0.027458333177492023,0.9300963878631592,1.0,0.009278846153846153,0.0006447115384615384,0,1.0
51,166400,757.2900676727295,7.572900757491588,757.2900676727295,7.572900757491588,0.0,0.0,0.0,807.591137945652,8.075911400020122,0.1264742673933506,0.7709375,0.6843809240169695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1664,-0.001082827062637115,0.0015012115938588977,1.0610304832458497,-0.0101620570756495,0.08850082866847515,0.08850082866847515,0.0194876441732049,0.002386514564570406,0.021427083201706408,0.9447686672210693,1.0,0.009264423076923076,0.0006436057692307693,0,1.0
52,169600,802.9057750701904,8.029057709872722,802.9057750701904,8.029057709872722,0.0,0.0,0.0,853.206845343113,8.532068352401255,0.09844226393848658,0.81375,0.7408218226074834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1696,-0.0015140439615545897,0.0012746319640427827,1.0577356338500976,-0.01066078245639801,0.14851272627711296,0.14851272627711296,0.015785169275477528,0.003063004688012282,0.02817708314396441,0.9354513883590698,1.0,0.00925,0.0006425,0,1.0
53,172800,807.6790657043457,8.076790679097176,807.6790657043457,8.076790679097176,0.0,0.0,0.0,857.9801359772682,8.579801321625709,0.09758432485163211,0.8184375,0.7456716367652515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1728,-0.002050344998443876,0.0014375419705174863,1.0566997170448302,-0.011090805102139712,0.1378977417945862,0.1378977417945862,0.01271418402902782,0.002816885965878033,0.029322916828095912,0.9257296323776245,1.0,0.009235576923076923,0.0006413942307692308,0,1.0
