iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate,capture_c1_participation,dist_full_sight,dist_sensor_limited,marginal_c1_rate,knn_c1_sighted_frac
10,35200,-1228.9802627563477,-12.28980263710022,-1228.9802627563477,-12.28980263710022,0.0,1228.9802627563477,12.28980263710022,92.11579895019531,0.9211582660675042,5.781199421882629,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,352,-0.002095517437229866,0.25849374532699587,1.572956931591034,0.11142178699374199,0.048887016251683235,0.048887016251683235,0.31548696756362915,0.0022269777888141106,0.014243750041350723,0.45422667264938354,1.0,0.01,0.0006889423076923077,0,0.5,0.5,0.0,0.0,nan,5.781199421882629,0.0,nan
11,38400,-1186.9427089691162,-11.869426908493041,-1186.9427089691162,-11.869426908493041,0.0,1186.9427089691162,11.869426908493041,134.15335273742676,1.3415339946746823,5.824980978965759,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,384,-0.002806447734171513,0.23832233846187592,1.556355392932892,0.10079116821289062,0.06079054810106754,0.06079054810106754,0.31594653576612475,0.00341932665251079,0.0343687496118946,0.625699520111084,1.0,0.01,0.0006878365384615384,0,0.5,0.5,0.0,0.0,nan,5.824980978965759,0.0,nan
12,41600,-1237.358798980713,-12.373588228225708,-1237.358798980713,-12.373588228225708,0.0,1237.358798980713,12.373588228225708,83.73726272583008,0.8373726749420154,6.107460432052612,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,416,-0.0026965186581481503,0.2634891778230667,1.5443495273590089,0.11360457316040992,0.0634207185357809,0.0634207185357809,0.31453561782836914,0.003396772920677904,0.03392500007466879,0.44312572479248047,1.0,0.01,0.0006867307692307692,0,0.5,0.5,0.0,0.0,nan,6.107460432052612,0.0,nan
13,44800,-1127.1971864700317,-11.271972160339356,-1127.1971864700317,-11.271972160339356,0.0,1127.1971864700317,11.271972160339356,193.89887523651123,1.9389887428283679,4.458102459907532,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,448,-0.0024717010856370792,0.1601342648267746,1.533523190021515,0.06226019971072674,0.056439575552940366,0.056439575552940366,0.2616381600499153,0.0022796497054514476,0.015450000111013652,0.6591552495956421,1.0,0.01,0.000685625,0,0.5,0.5,0.0,0.0,nan,4.458102459907532,0.0,nan
14,48000,-1187.9295120239258,-11.879294338226318,-1187.9295120239258,-11.879294338226318,0.0,1187.9295120239258,11.879294338226318,133.1665496826172,1.331666564941406,5.677821455001831,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,480,-0.0032424828475576817,0.1816957950592041,1.529524850845337,0.07231016643345356,0.06631867289543152,0.06631867289543152,0.2997301369905472,0.00344853676360799,0.030599999061087145,0.7057027816772461,1.0,0.01,0.0006845192307692307,0,0.5,0.5,0.0,0.0,nan,5.677821455001831,0.0,nan
15,51200,-1164.8343620300293,-11.64834361076355,-1164.8343620300293,-11.64834361076355,0.0,1164.8343620300293,11.64834361076355,156.26169967651367,1.5626172924041732,5.818752107620239,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,512,-0.002687337014009117,0.18242238759994506,1.5109997153282166,0.07341385930776596,0.0615087166428566,0.0615087166428566,0.28847264498472214,0.0026009308581706136,0.02103125000066939,0.6498606204986572,1.0,0.01,0.0006834134615384615,0,0.5,0.5,0.0,0.0,nan,5.818752107620239,0.0,nan
16,54400,-1091.5938167572021,-10.915938186645509,-1091.5938167572021,-10.915938186645509,0.0,1091.5938167572021,10.915938186645509,229.50224494934082,2.2950227165222152,4.845288848876953,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,544,-0.0034062771330127363,0.14605416879057884,1.5083231925964355,0.05453757457435131,0.07719785869121551,0.07719785869121551,0.2555076293647289,0.003948039967508521,0.042268749873619525,0.6826492547988892,1.0,0.01,0.0006823076923076923,0,0.5,0.5,0.0,0.0,nan,4.845288848876953,0.0,nan
17,57600,-1193.5840473175049,-11.935840167999267,-1193.5840473175049,-11.935840167999267,0.0,1193.5840473175049,11.935840167999267,127.51201438903809,1.275120735168457,5.653009090423584,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,576,-0.003642093243123945,0.1611190140247345,1.5133418202400208,0.06178399622440338,0.0770356547087431,0.0770356547087431,0.28377794176340104,0.00486958499532193,0.062593750806991,0.6476913690567017,1.0,0.01,0.000681201923076923,0,0.5,0.5,0.0,0.0,nan,5.653009090423584,0.0,nan
18,60800,-1112.8846006393433,-11.128845911026001,-1112.8846006393433,-11.128845911026001,0.0,1112.8846006393433,11.128845911026001,208.2114610671997,2.0821149921417224,5.000531241893769,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,608,-0.0033764623393537363,0.11952081024646759,1.506202018260956,0.04132192134857178,0.06957345120608807,0.06957345120608807,0.24007268249988556,0.0036226374708348886,0.039612500835210084,0.4694443345069885,1.0,0.01,0.0006800961538461538,0,0.5,0.5,0.0,0.0,nan,5.000531241893769,0.0,nan
19,64000,-1052.5862159729004,-10.525862531661987,-1052.5862159729004,-10.525862531661987,0.0,1052.5862159729004,10.525862531661987,268.5098457336426,2.6850983715057364,4.372883846759796,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,640,-0.0017003659375010472,0.0976781815290451,1.5172475218772887,0.03196625001728535,0.04617551863193512,0.04617551863193512,0.2268829509615898,0.0023528111036284828,0.01884999998146668,0.6617807745933533,1.0,0.01,0.0006789903846153847,0,0.5,0.5,0.0,0.0,nan,4.372883846759796,0.0,nan
