iter,global_step,episode_return,mean_step_reward,episode_return_gap_to_zero,episode_return_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,td_loss,q_tot_mean,target_mean,grad_norm,mixer_w_min,epsilon,updates,buffer_size,lr,seed,alpha,env_alpha,capture_rate,detection_event_rate,capture_without_recent_detection_rate,window_open,steps_since_detection
781,25024,-85.07417786121368,-0.8440019129334814,85.07417786121368,0.0,6.355250540901633,3.9961636828644505e-05,5.4330762230902695e-06,-119.22427508234978,-1.1922427508234978,-119.22427508234978,-1.1922427508234978,100.0,5.70192192658782,0.0,0.0,119.22427508234978,0.0,224,0.2864191151512697,10.988065561166586,10.981196168893442,44.46803745141806,1.862645149230957e-09,0.525142502850057,626,25024,0.0005,1,0.0,0.0,0.0,0.04367806905370844,0.0,0.051350703324808185,51.54775415601023
1562,50016,-83.69872982800007,-0.832018273244594,83.69872982800007,1.3754480332136154,6.741951921074705,0.0011603713188220231,0.00014988097712972432,-49.44042584300041,-0.49440425843000413,-49.44042584300041,-0.49440425843000413,100.0,4.3788572120666505,0.0,0.0,49.44042584300041,69.78384923934937,480,0.1554571572982166,12.69615629052078,12.691462102833844,38.61449813354336,1.862645149230957e-09,0.05028500570011407,1407,50016,0.0005,1,0.0,0.0,0.015625,0.05905889884763124,0.0,0.0689820742637644,49.60403329065301
2343,75008,-76.53204345703125,-0.7692483749798715,76.53204345703125,8.542134404182434,6.403679445366853,0.0006802176696542894,9.187562409660545e-05,-67.02473316341639,-0.6702473316341638,-67.02473316341639,-0.6702473316341638,100.0,4.081540856361389,0.0,0.0,67.02473316341639,52.19954191893339,736,0.20876904772582647,13.092307304450706,13.090870095276191,49.180659952298015,0.0,0.050000000000000044,2188,75008,0.0005,1,0.0,0.0,0.01171875,0.07126280409731114,0.0,0.08554737516005122,47.09807138284251
3124,100000,-65.38959640264511,-0.69636881488844,65.38959640264511,19.684581458568573,5.860123540924698,0.00048015364916773366,6.999198284161108e-05,-66.13767303247005,-0.6613767303247005,-66.13767303247005,-0.6613767303247005,100.0,6.184287591427565,0.0,0.0,66.13767303247005,53.08660204987973,992,0.23699877978744946,12.091917405513124,12.089441688967423,55.78594171619293,2.8870999813079834e-08,0.050000000000000044,2969,100000,0.0005,1,0.0,0.0,0.01171875,0.10411331626120358,0.0,0.12095870678617157,45.27208706786172
3906,125024,-46.314965426921844,-0.5544482336362915,46.314965426921844,38.75921243429184,4.729119039252591,0.0015585038363171355,0.00027203202196344215,-77.39280512928963,-0.7739280512928963,-77.39280512928963,-0.7739280512928963,100.0,7.278477826714516,0.0,0.0,77.39280512928963,41.83146995306015,1248,0.272792745800808,11.979859066741241,11.977999326213242,60.6657359837876,1.1175870895385742e-08,0.050000000000000044,3751,100000,0.0005,1,0.0,0.0,0.015625,0.19864929667519182,0.0,0.22758152173913043,36.417519181585675
4687,150016,-38.22229245305061,-0.4408316191157061,38.22229245305061,46.85188540816307,4.126500255472376,0.005921895006402049,0.001155153557259773,-56.33572570234537,-0.5633572570234537,-56.33572570234537,-0.5633572570234537,100.0,3.5843309518694877,0.0,0.0,56.33572570234537,62.888549380004406,1472,0.3555323402379447,12.334760161581784,12.33474301742378,72.00492031473509,3.725290298461914e-09,0.050000000000000044,4532,100000,0.0005,1,0.0,0.0,0.049107142857142856,0.3066581306017926,0.0,0.34342989756722153,28.367917733674776
5468,175008,-34.59681622684002,-0.3490534004458392,34.59681622684002,50.477361634373665,3.2219810575895518,0.004681498079385404,0.0011088391955169506,-45.24625255167484,-0.4524625255167484,-45.24625255167484,-0.4524625255167484,100.0,4.1324177789688115,0.0,0.0,45.24625255167484,73.97802253067493,1728,0.4794087666975246,12.036571257245678,12.034762899030033,81.25851077032151,4.0046870708465576e-08,0.050000000000000044,5313,100000,0.0005,1,0.0,0.0,0.05078125,0.4133322663252241,0.0,0.4432218309859155,22.83362676056338
6249,200000,-34.781196519732475,-0.3395699366888988,34.781196519732475,50.29298134148121,3.334420452197291,0.005201664532650448,0.0012000830537825457,-62.39013950526714,-0.6239013950526714,-62.39013950526714,-0.6239013950526714,100.0,5.824285118728876,0.0,0.0,62.39013950526714,56.834135577082634,1984,0.637607575378711,12.485759899955095,12.486612904850254,97.58443797229957,6.705522537231445e-08,0.050000000000000044,6094,100000,0.0005,1,0.0,0.0,0.0390625,0.4474231754161332,0.0,0.4716709346991037,21.235595390524967
7031,225024,-41.75958730280399,-0.38379466306904086,41.75958730280399,43.31459055840969,3.184863418721787,0.0010789641943734015,0.000257825426164794,-65.31318821758032,-0.6531318821758032,-65.31318821758032,-0.6531318821758032,100.0,3.4278681796789168,0.0,0.0,65.31318821758032,53.91108686476946,2240,0.7817212996046866,12.715165039462507,12.717937332894795,106.75727972045274,7.450580596923828e-09,0.050000000000000044,6876,100000,0.0005,1,0.0,0.0,0.02734375,0.45919916879795397,0.0,0.47945971867007675,20.154012148337596
7812,250016,-36.045328229665756,-0.37799843774676783,36.045328229665756,49.02884963154793,3.1484793049119957,0.00140044814340589,0.00033758108465135477,-64.56507759541273,-0.6456507759541273,-64.56507759541273,-0.6456507759541273,100.0,5.344700863957405,0.0,0.0,64.56507759541273,54.659197486937046,2496,0.7582815178454151,12.498892637587387,12.497849657349336,110.79826238243895,2.2351741790771484e-08,0.050000000000000044,7657,100000,0.0005,1,0.0,0.0,0.015625,0.4622679257362356,0.0,0.48263444302176695,20.781690140845072
