iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate,capture_c1_participation,dist_full_sight,dist_sensor_limited,marginal_c1_rate,knn_c1_sighted_frac
10,35200,-541.7877960205078,-5.417877893447876,-541.7877960205078,-5.417877893447876,0.0,541.7877960205078,5.417877893447876,179.1083221435547,1.7910832214355468,2.870681300163269,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,352,-0.0009348082038922456,0.1240527056157589,1.5742174863815308,0.045576419681310654,0.04000862780958414,0.04000862780958414,0.16653821915388106,0.0018727088299787613,0.011790624912828207,0.6887816190719604,1.0,0.00985576923076923,0.0006889423076923077,0,0.25,0.25,0.0,0.0,5.039520602226258,3.624901113510132,0.0,0.938750039935112
11,38400,-675.9578981399536,-6.7595786333084105,-675.9578981399536,-6.7595786333084105,0.0,675.9578981399536,6.7595786333084105,44.93822002410889,0.4493824815750127,3.752542405128479,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,384,-0.0007380118776111999,0.31664662063121796,1.5680304884910583,0.14215376526117324,0.022293714247643946,0.022293714247643946,0.24628390967845917,0.00202426165487892,0.002187500038417056,0.42057400941848755,1.0,0.009841346153846154,0.0006878365384615384,0,0.25,0.25,0.0,0.0,6.02595299243927,5.175179324150085,0.0,0.9568750435113906
12,41600,-677.2937717437744,-6.772937636375428,-677.2937717437744,-6.772937636375428,0.0,677.2937717437744,6.772937636375428,43.602346420288086,0.4360234785079955,3.4919630765914915,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,416,-0.0010038649730617522,0.3007027983665466,1.550218641757965,0.1341136537492275,0.03781781923025847,0.03781781923025847,0.22858376279473305,0.0026588490505678377,0.019634374597808348,0.40118277072906494,1.0,0.009826923076923077,0.0006867307692307692,0,0.25,0.25,0.0,0.0,7.292448863983155,3.9327088737487794,0.0,0.8800893265008927
13,44800,-666.9820947647095,-6.669820761680603,-666.9820947647095,-6.669820761680603,0.0,666.9820947647095,6.669820761680603,53.91402339935303,0.5391403532028205,3.283992705345154,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,448,-0.000782031702087238,0.25437418967485426,1.5435635566711425,0.11125884726643562,0.024119647592306136,0.024119647592306136,0.23575812131166457,0.0019198846635850129,0.007384375110268593,0.45019882917404175,1.0,0.0098125,0.000685625,0,0.25,0.25,0.0,0.0,6.980579028129577,4.453250977993012,0.0,0.9094643330574036
14,48000,-682.2493772506714,-6.82249370098114,-682.2493772506714,-6.82249370098114,0.0,682.2493772506714,6.82249370098114,38.64674091339111,0.3864674139022828,3.5206838965415956,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,480,-0.0014688970082204378,0.3078604370355606,1.542749547958374,0.13734534233808518,0.046453294903039934,0.046453294903039934,0.2526130646467209,0.0021966638541931053,0.010612499807029963,0.4337812662124634,1.0,0.009798076923076923,0.0006845192307692307,0,0.25,0.25,0.0,0.0,6.533011794090271,4.033282225131988,0.0,0.973883969783783
15,51200,-663.4380583763123,-6.634380617141724,-663.4380583763123,-6.634380617141724,0.0,663.4380583763123,6.634380617141724,57.458059787750244,0.5745804977416995,3.458600335121155,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,512,-0.00047183631272638136,0.2618902504444122,1.5291645884513856,0.11551247537136078,0.0271337678655982,0.0271337678655982,0.22889949083328248,0.0023192593987920005,0.004740624991245568,0.48221057653427124,1.0,0.009783653846153846,0.0006834134615384615,0,0.25,0.25,0.0,0.0,5.420230321884155,4.410071017742157,0.0,0.92678575694561
16,54400,-701.1773037910461,-7.011773128509521,-701.1773037910461,-7.011773128509521,0.0,701.1773037910461,7.011773128509521,19.718814373016357,0.1971879863739021,3.9572232937812806,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,544,-0.0006884989069250835,0.3114952653646469,1.5171698331832886,0.14023754820227624,0.024713324941694738,0.024713324941694738,0.25046949833631516,0.0015712704134790828,0.006315625068964437,0.3884386420249939,1.0,0.00976923076923077,0.0006823076923076923,0,0.25,0.25,0.0,0.0,5.896844825744629,5.305740160942078,0.0,0.9329464650154113
17,57600,-641.5484085083008,-6.415484294891358,-641.5484085083008,-6.415484294891358,0.0,641.5484085083008,6.415484294891358,79.34770965576172,0.7934768199920654,3.2634360218048095,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,576,-0.0006373095793183126,0.1869225099682808,1.5204174160957336,0.07799256518483162,0.021840705536305904,0.021840705536305904,0.2102785363793373,0.0013155411495978165,0.005190624929673504,0.5348421335220337,1.0,0.009754807692307693,0.000681201923076923,0,0.25,0.25,0.0,0.0,6.357967538833618,3.8734370136260985,0.0,0.9185714679956436
18,60800,-624.225172996521,-6.24225182056427,-624.225172996521,-6.24225182056427,0.0,624.225172996521,6.24225182056427,96.6709451675415,0.9667092943191529,3.0973939061164857,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,608,-0.0007095754438019242,0.18211140483617783,1.5131078481674194,0.07560787498950958,0.032580377906560896,0.032580377906560896,0.1996602550148964,0.0018741352956573546,0.009831249935086817,0.5518162250518799,1.0,0.009740384615384616,0.0006800961538461538,0,0.25,0.25,0.0,0.0,5.864934811592102,3.870816025733948,0.0,0.9341518276929855
19,64000,-625.6003284454346,-6.256003012657166,-625.6003284454346,-6.256003012657166,0.0,625.6003284454346,6.256003012657166,95.29578971862793,0.9529581022262574,3.0834812259674074,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,640,-0.0008521423955620833,0.17847250252962113,1.5125607967376709,0.07367299981415272,0.03300329931080341,0.03300329931080341,0.2272298313677311,0.001770578376454671,0.009312499989755451,0.4732648730278015,1.0,0.00972596153846154,0.0006789903846153847,0,0.25,0.25,0.0,0.0,6.865327558517456,3.855367856025696,0.0,0.8816071826219559
20,67200,-637.1237568855286,-6.371237444877624,-637.1237568855286,-6.371237444877624,0.0,637.1237568855286,6.371237444877624,83.77236127853394,0.8377236700057988,3.38325989484787,0.0,0.0,-646.4783277511597,-6.4647832775115965,-646.4783277511597,-6.4647832775115965,100.0,4.156136907339096,0.0,0.0,646.4783277511597,122.28900647163391,672,-0.0009300277183008632,0.18368299454450607,1.5262620210647584,0.07608911842107773,0.034846381098031995,0.034846381098031995,0.21109965667128563,0.0022425740338809816,0.012290624994784593,0.4906461834907532,1.0,0.009711538461538462,0.0006778846153846154,0,0.25,0.25,0.0,0.0,7.216301069259644,3.984638397693634,0.0,0.9621875393390655
21,70400,-625.8840465545654,-6.258840627670288,-625.8840465545654,-6.258840627670288,0.0,625.8840465545654,6.258840627670288,95.01207160949707,0.9501204872131348,2.7200235104560853,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,704,-0.0010057091610740088,0.16779099106788636,1.52654629945755,0.06808669157326222,0.04204321671277285,0.04204321671277285,0.2126317784190178,0.002485274089122525,0.021318749885540455,0.6431376338005066,1.0,0.009697115384615386,0.0006767788461538462,0,0.25,0.25,0.0,0.0,5.635082483291626,4.390822155475616,0.0,0.9395089662075042
22,73600,-655.6946220397949,-6.556945924758911,-655.6946220397949,-6.556945924758911,0.0,655.6946220397949,6.556945924758911,65.20149612426758,0.6520151901245121,3.190687446594238,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,736,-0.0007160061141297192,0.22150504291057588,1.525541651248932,0.09526516646146774,0.037735893949866296,0.037735893949866296,0.24409906417131425,0.0015461197555856835,0.00785625008866191,0.3703634738922119,1.0,0.009682692307692307,0.000675673076923077,0,0.25,0.25,0.0,0.0,6.504721736907959,3.9350755786895752,0.0,0.9380803966522216
23,76800,-682.0468873977661,-6.8204689216613765,-682.0468873977661,-6.8204689216613765,0.0,682.0468873977661,6.8204689216613765,38.84923076629639,0.38849219322204664,3.8057147598266603,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,768,-0.00028855061443167074,0.21093496680259705,1.518889319896698,0.09049390181899071,0.02188958488404751,0.02188958488404751,0.2298546925187111,0.0008427596370898878,1.5624999650754035e-05,0.387428879737854,1.0,0.00966826923076923,0.0006745673076923077,0,0.25,0.25,0.0,0.0,6.681970677375793,4.723456428050995,0.0,0.950178615450859
24,80000,-635.5696430206299,-6.355696139335632,-635.5696430206299,-6.355696139335632,0.0,635.5696430206299,6.355696139335632,85.32647514343262,0.8532649755477912,3.1703129982948304,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,-0.0003246674784911363,0.16010966897010803,1.5193533301353455,0.06506256461143493,0.02062090002000332,0.02062090002000332,0.22036152929067612,0.0009387727350264645,0.0007843750063329935,0.5225660800933838,1.0,0.009653846153846153,0.0006734615384615385,0,0.25,0.25,0.0,0.0,5.504280872344971,4.548822054862976,0.0,0.9366071903705597
25,83200,-626.8727979660034,-6.268727979660034,-626.8727979660034,-6.268727979660034,0.0,626.8727979660034,6.268727979660034,94.02332019805908,0.940233135223389,3.179062669277191,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,832,-0.000631312352008706,0.1285121887922287,1.5364282250404357,0.04881449937820435,0.031569127924740314,0.031569127924740314,0.18441466689109803,0.0015060185294720706,0.004765625018626452,0.6257074475288391,1.0,0.009639423076923077,0.0006723557692307693,0,0.25,0.25,0.0,0.0,6.645597710609436,3.8286553049087524,0.0,0.9489732640981674
26,86400,-626.1174182891846,-6.261174349784851,-626.1174182891846,-6.261174349784851,0.0,626.1174182891846,6.261174349784851,94.77869987487793,0.9477867650985718,3.4712487769126894,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,864,-0.0008238423133501982,0.14733758419752122,1.5469961285591125,0.05795511230826378,0.03222031332552433,0.03222031332552433,0.21031156331300735,0.002209954710270378,0.0171531249769032,0.4630921483039856,1.0,0.009625,0.00067125,0,0.25,0.25,0.0,0.0,6.508126225471496,3.873364682197571,0.0,0.9700000423192978
27,89600,-618.8051714897156,-6.18805166721344,-618.8051714897156,-6.18805166721344,0.0,618.8051714897156,6.18805166721344,102.09094667434692,1.0209094476699834,3.3111383748054504,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,896,-0.0008411765359753077,0.15014648735523223,1.5490857481956481,0.05934446044266224,0.032923401333391666,0.032923401333391666,0.20306285992264747,0.0014538308252672921,0.00743750029214425,0.3629879355430603,1.0,0.009610576923076923,0.0006701442307692308,0,0.25,0.25,0.0,0.0,5.480029144287109,4.452066631317138,0.0,0.9566964715719223
28,92800,-616.9282846450806,-6.169282894134522,-616.9282846450806,-6.169282894134522,0.0,616.9282846450806,6.169282894134522,103.96783351898193,1.0396782207489013,3.064377839565277,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,928,-0.0007062218438832702,0.09699393957853317,1.5518970370292664,0.03289850540459156,0.03201335333287716,0.03201335333287716,0.17936262860894203,0.0015047722281456705,0.00834062488283962,0.601494550704956,1.0,0.009596153846153846,0.0006690384615384616,0,0.25,0.25,0.0,0.0,5.532983369827271,4.252027640342712,0.0,0.968392893075943
29,96000,-673.3312606811523,-6.73331268787384,-673.3312606811523,-6.73331268787384,0.0,673.3312606811523,6.73331268787384,47.564857482910156,0.4756484270095829,3.899666438102722,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,960,-0.0007275261382893916,0.21845538318157195,1.5566100835800172,0.09358514696359635,0.0270053306594491,0.0270053306594491,0.24652985781431197,0.001014658723034306,0.0012343750211584847,0.34147822856903076,1.0,0.00958173076923077,0.0006679326923076923,0,0.25,0.25,0.0,0.0,7.402018508911133,4.310242133140564,0.0,0.9592857599258423
30,99200,-650.3663949966431,-6.503664274215698,-650.3663949966431,-6.503664274215698,0.0,650.3663949966431,6.503664274215698,70.52972316741943,0.7052968406677254,3.350785405635834,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,992,-0.0010828615945939646,0.1472761556506157,1.5553726553916931,0.057674487680196763,0.044043586030602454,0.044043586030602454,0.21065724417567253,0.002127035479134591,0.01638750024139881,0.41398608684539795,1.0,0.009567307692307693,0.0006668269230769231,0,0.25,0.25,0.0,0.0,5.605078501701355,4.142800748348236,0.0,0.9130804026126862
