iter,global_step,episode_return,mean_step_reward,episode_return_gap_to_zero,episode_return_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,td_loss,q_tot_mean,target_mean,grad_norm,mixer_w_min,epsilon,updates,buffer_size,lr,seed,alpha,env_alpha,capture_rate,detection_event_rate,capture_without_recent_detection_rate,window_open,steps_since_detection
13124,420000,-37.55221554636955,-0.36111541551351545,37.55221554636955,28.200608521699905,3.2941010145187377,0.00305,0.000710276723739772,-19.62433084473014,-0.1962433084473014,-19.62433084473014,-0.1962433084473014,100.0,1.8624330750107765,0.0,0.0,19.62433084473014,34.59196589142084,4192,1.1481633870601653,1.448087045621872,1.4493146669983863,104.28078589477539,3.725290298461914e-09,0.050000000000000044,12969,100000,0.0005,9,0.0,0.0,0.026041666666666668,0.43965,0.0,0.46005,21.3584
13749,440000,-30.137398406863213,-0.34057720046043394,30.137398406863213,35.615425661206245,3.1726151638031004,0.00365,0.0008747511708396404,-29.386364325881004,-0.29386364325881004,-29.386364325881004,-0.29386364325881004,100.0,2.8386365294456484,0.0,0.0,29.386364325881004,24.829932410269976,4384,1.1139281187057495,1.0949581229686738,1.09283397667408,106.8376961364746,3.166496753692627e-08,0.050000000000000044,13594,100000,0.0005,9,0.0,0.0,0.052083333333333336,0.46,0.0,0.4871,19.89235
14374,460000,-35.64698204398155,-0.35071697034835814,35.64698204398155,30.105842024087906,3.06424383354187,0.0015,0.00036907234443480573,-31.705922070890665,-0.31705922070890663,-31.705922070890665,-0.31705922070890663,100.0,3.070592193007469,0.0,0.0,31.705922070890665,22.510374665260315,4576,1.1021089262485504,1.0761109256505965,1.0788166244864463,109.33298372802734,7.078051567077637e-08,0.050000000000000044,14219,100000,0.0005,9,0.0,0.0,0.020833333333333332,0.50565,0.0,0.52825,18.76465
14999,480000,-31.0425426363945,-0.30449171409606934,31.0425426363945,34.71028143167496,2.6703815011024474,0.0033,0.0008990890998684472,-34.201214630156755,-0.34201214630156757,-34.201214630156755,-0.34201214630156757,100.0,3.138083862811327,0.0,0.0,34.201214630156755,20.015082105994225,4800,1.1976591360569,2.4574082242250443,2.4616958551287653,122.9920204345703,4.470348358154297e-08,0.050000000000000044,14844,100000,0.0005,9,0.0,0.0,0.03571428571428571,0.51345,0.0,0.53525,17.5408
15624,500000,-35.32323983311653,-0.2945752730131149,35.32323983311653,30.429584234952927,3.033190896034241,0.0069,0.0017108042187600485,-34.606068443506956,-0.34606068443506954,-34.606068443506956,-0.34606068443506954,100.0,2.909437083788216,0.0,0.0,34.606068443506956,19.610228292644024,4992,1.2013842133522035,3.099710740327835,3.1008015871047974,118.80593426513671,1.1920928955078125e-07,0.050000000000000044,15469,100000,0.0005,9,0.0,0.0,0.057291666666666664,0.4771,0.0,0.50085,18.7728
16249,520000,-48.860836416482925,-0.32285251601934434,48.860836416482925,16.891987651586533,3.125652103614807,0.00485,0.0011755717346478476,-29.000705517828465,-0.2900070551782846,-29.000705517828465,-0.2900070551782846,100.0,2.8000705790519715,0.0,0.0,29.000705517828465,25.215591218322515,5184,1.2260612505435944,3.380736270570755,3.382188932752609,119.63286338500977,2.9802322387695312e-08,0.050000000000000044,16094,100000,0.0005,9,0.0,0.0,0.036458333333333336,0.48785,0.0,0.5167,18.3976
16874,540000,-36.201378256082535,-0.32235592172145844,36.201378256082535,29.551445811986923,2.864155955314636,0.00295,0.0007634267441878645,-31.42164707928896,-0.3142164707928896,-31.42164707928896,-0.3142164707928896,100.0,3.042164662480354,0.0,0.0,31.42164707928896,22.79464965686202,5376,1.159204523229599,4.266171131110191,4.266500833797455,116.82819932250976,2.9802322387695312e-08,0.050000000000000044,16719,100000,0.0005,9,0.0,0.0,0.026041666666666668,0.52795,0.0,0.5526,17.30165
17499,560000,-29.020205795764923,-0.3075760778546333,29.020205795764923,36.732618272304535,2.9655080072402953,0.0057,0.0014373946514779038,7.425776359625161,0.07425776359625161,7.425776359625161,0.07425776359625161,100.0,1.6553865674510597,0.025,0.009414825060291628,0.0,61.64207309577614,5600,1.2124477290153504,5.456202754974365,5.459332721138001,128.15400264282226,6.332993507385254e-08,0.050000000000000044,17344,100000,0.0005,9,0.0,0.0,0.04017857142857143,0.47865,0.0,0.5008,18.9258
18124,580000,-40.24310103058815,-0.30638554817438124,40.24310103058815,25.509723037481308,2.9664583431243896,0.0043,0.0010840905482982783,-30.09925589710474,-0.3009925589710474,-30.09925589710474,-0.3009925589710474,100.0,2.9099256609380246,0.0,0.0,30.09925589710474,24.11704083904624,5792,1.316508139705658,6.132675197601318,6.135788006591797,132.59843708496095,3.725290298461914e-08,0.050000000000000044,17969,100000,0.0005,9,0.0,0.0,0.020833333333333332,0.46575,0.0,0.50155,17.40965
18749,600000,-27.791412085294724,-0.32822247579097746,27.791412085294724,37.961411982774734,3.275725936317444,0.00705,0.0016488428175712205,-20.259686715900898,-0.202596867159009,-20.259686715900898,-0.202596867159009,100.0,1.9259686951339245,0.0,0.0,20.259686715900898,33.95661002025008,5984,1.254236387348175,6.583152123641968,6.584573783874512,133.42976715087892,1.4901161193847656e-08,0.050000000000000044,18594,100000,0.0005,9,0.0,0.0,0.036458333333333336,0.4412,0.0,0.4709,20.6669
