=============================
Job ID:       599229
Array Task:   13
Node:         evc39
GPU:          0
Start time:   Tue Apr 28 15:19:11 EDT 2026
=============================
Running: PCP HetNet r=1.5 s=1/i=3 --discrete
Using device: cpu
Env: PCP | 1S + 3I | world=5.0 | max_steps=80

  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6704 reward_min=-1.0632 reward_max=1.5932
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6703 reward_min=-1.0642 reward_max=1.5928
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6702 reward_min=-1.0651 reward_max=1.5918
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.7188 reward_min=-1.3313 reward_max=1.6399
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6729 reward_global_std=0.3603
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6705 reward_min=-1.2079 reward_max=-0.3072
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6703 reward_min=-1.2083 reward_max=-0.3063
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6701 reward_min=-1.2078 reward_max=-0.3050
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6193 reward_min=-1.3388 reward_max=1.6635
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6256 reward_global_std=0.4278
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6669 reward_min=-1.0772 reward_max=-0.2948
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6669 reward_min=-1.0772 reward_max=-0.2953
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6668 reward_min=-1.0764 reward_max=-0.2958
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.7008 reward_min=-1.3958 reward_max=1.5903
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6598 reward_global_std=0.3274
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6875 reward_min=-1.1671 reward_max=-0.2970
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6873 reward_min=-1.1663 reward_max=-0.2966
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6871 reward_min=-1.1652 reward_max=-0.2959
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6260 reward_min=-1.3766 reward_max=1.6377
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6284 reward_global_std=0.4130
[HetNet] iter=160/1500 steps=40960/384000 | pi_s=-0.0002 pi_i=-0.0000 v=173.7908 ent_s=1.589 ent_i=1.592 ret=-50.296 ev_s_post=0.071 ev_i_post=0.072 r_s=1.000 r_i=1.000 
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6597 reward_min=-1.0584 reward_max=1.4275
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6596 reward_min=-1.0586 reward_max=1.4288
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6595 reward_min=-1.0579 reward_max=1.4305
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6607 reward_min=-1.4186 reward_max=1.5408
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6291 reward_global_std=0.4551
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6630 reward_min=-1.0094 reward_max=1.3998
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6628 reward_min=-1.0089 reward_max=1.3994
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6626 reward_min=-1.0084 reward_max=1.3981
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6554 reward_min=-1.3368 reward_max=1.6364
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6401 reward_global_std=0.4069
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6462 reward_min=-1.1374 reward_max=1.5718
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6460 reward_min=-1.1394 reward_max=1.5724
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6458 reward_min=-1.1410 reward_max=1.5730
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6926 reward_min=-1.4924 reward_max=1.5766
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6507 reward_global_std=0.3154
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6661 reward_min=-1.0548 reward_max=-0.3406
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6659 reward_min=-1.0554 reward_max=-0.3408
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6657 reward_min=-1.0557 reward_max=-0.3407
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6738 reward_min=-1.4242 reward_max=1.5159
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6259 reward_global_std=0.4352
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6664 reward_min=-1.0341 reward_max=1.4941
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6663 reward_min=-1.0356 reward_max=1.4949
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6662 reward_min=-1.0374 reward_max=1.4962
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.7079 reward_min=-1.3960 reward_max=1.5770
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6706 reward_global_std=0.3808
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6683 reward_min=-0.9505 reward_max=1.4217
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6683 reward_min=-0.9511 reward_max=1.4224
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6681 reward_min=-0.9524 reward_max=1.4227
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6678 reward_min=-1.3474 reward_max=1.6443
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6542 reward_global_std=0.3484
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6844 reward_min=-1.0609 reward_max=-0.3308
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6844 reward_min=-1.0609 reward_max=-0.3308
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6842 reward_min=-1.0610 reward_max=-0.3300
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.7037 reward_min=-1.3414 reward_max=1.6790
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6742 reward_global_std=0.3767
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6799 reward_min=-1.0183 reward_max=-0.2553
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6798 reward_min=-1.0189 reward_max=-0.2552
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6796 reward_min=-1.0199 reward_max=-0.2550
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.5823 reward_min=-1.3439 reward_max=1.6766
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6123 reward_global_std=0.4844
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6773 reward_min=-1.1182 reward_max=-0.2436
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6772 reward_min=-1.1177 reward_max=-0.2423
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6771 reward_min=-1.1170 reward_max=-0.2413
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.7175 reward_min=-1.3610 reward_max=1.6738
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6663 reward_global_std=0.3819
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6733 reward_min=-1.0539 reward_max=-0.3830
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6732 reward_min=-1.0526 reward_max=-0.3838
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6731 reward_min=-1.0514 reward_max=-0.3841
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.7005 reward_min=-1.3723 reward_max=1.6261
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6653 reward_global_std=0.3448
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6754 reward_min=-1.0402 reward_max=-0.3677
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6752 reward_min=-1.0396 reward_max=-0.3685
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6751 reward_min=-1.0400 reward_max=-0.3698
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.7083 reward_min=-1.3482 reward_max=1.6781
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6633 reward_global_std=0.3702
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6833 reward_min=-1.0655 reward_max=-0.2884
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6833 reward_min=-1.0648 reward_max=-0.2885
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6833 reward_min=-1.0641 reward_max=-0.2888
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.7007 reward_min=-1.3030 reward_max=1.6066
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6676 reward_global_std=0.3725
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6874 reward_min=-1.1024 reward_max=-0.2871
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6873 reward_min=-1.1015 reward_max=-0.2882
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6873 reward_min=-1.1007 reward_max=-0.2888
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.7312 reward_min=-1.4154 reward_max=1.6686
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6810 reward_global_std=0.3825
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6612 reward_min=-1.0608 reward_max=1.5695
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6612 reward_min=-1.0609 reward_max=1.5699
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6612 reward_min=-1.0614 reward_max=1.5713
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6901 reward_min=-1.3345 reward_max=1.5014
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6484 reward_global_std=0.4094
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6407 reward_min=-1.0418 reward_max=1.6760
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6406 reward_min=-1.0415 reward_max=1.6739
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6405 reward_min=-1.0405 reward_max=1.6719
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6313 reward_min=-1.3475 reward_max=1.6882
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6193 reward_global_std=0.4445
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6747 reward_min=-1.1064 reward_max=-0.3523
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6745 reward_min=-1.1063 reward_max=-0.3511
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6741 reward_min=-1.1069 reward_max=-0.3496
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6325 reward_min=-1.4844 reward_max=1.4787
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6106 reward_global_std=0.4589
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6815 reward_min=-1.0916 reward_max=-0.3435
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6814 reward_min=-1.0920 reward_max=-0.3443
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6812 reward_min=-1.0923 reward_max=-0.3446
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6645 reward_min=-1.4641 reward_max=1.6040
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6330 reward_global_std=0.4430
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6728 reward_min=-1.0832 reward_max=-0.3314
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6728 reward_min=-1.0852 reward_max=-0.3308
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6727 reward_min=-1.0877 reward_max=-0.3304
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.7145 reward_min=-1.3951 reward_max=1.5549
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6611 reward_global_std=0.3784
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6736 reward_min=-1.0442 reward_max=-0.3057
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6735 reward_min=-1.0444 reward_max=-0.3059
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6734 reward_min=-1.0452 reward_max=-0.3069
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.7008 reward_min=-1.3355 reward_max=1.5347
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6649 reward_global_std=0.3608
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6713 reward_min=-1.0196 reward_max=-0.2744
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6711 reward_min=-1.0189 reward_max=-0.2732
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6709 reward_min=-1.0186 reward_max=-0.2715
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6473 reward_min=-1.2969 reward_max=1.6424
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6269 reward_global_std=0.4202
[HetNet] iter=180/1500 steps=46080/384000 | pi_s=0.0000 pi_i=-0.0000 v=177.9621 ent_s=1.566 ent_i=1.597 ret=-50.043 ev_s_post=0.052 ev_i_post=0.055 r_s=1.000 r_i=1.000 
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6763 reward_min=-1.0006 reward_max=-0.3800
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6762 reward_min=-1.0015 reward_max=-0.3800
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6760 reward_min=-1.0025 reward_max=-0.3795
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6542 reward_min=-1.2991 reward_max=1.7124
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6528 reward_global_std=0.3748
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6646 reward_min=-1.0802 reward_max=1.3579
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6645 reward_min=-1.0801 reward_max=1.3571
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6644 reward_min=-1.0804 reward_max=1.3560
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6704 reward_min=-1.4037 reward_max=1.6206
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6475 reward_global_std=0.3809
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6802 reward_min=-1.0896 reward_max=-0.3571
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6800 reward_min=-1.0879 reward_max=-0.3571
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6797 reward_min=-1.0861 reward_max=-0.3579
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6061 reward_min=-1.3842 reward_max=1.6915
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6220 reward_global_std=0.4138
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6687 reward_min=-1.0548 reward_max=1.5528
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6685 reward_min=-1.0542 reward_max=1.5524
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6682 reward_min=-1.0537 reward_max=1.5524
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.5709 reward_min=-1.4038 reward_max=1.7545
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6032 reward_global_std=0.4418
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6715 reward_min=-1.0577 reward_max=1.4487
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6636 reward_min=-1.0585 reward_max=1.4481
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6556 reward_min=-1.0590 reward_max=1.5527
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6454 reward_min=-1.3578 reward_max=1.5509
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6217 reward_global_std=0.4450
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6767 reward_min=-1.0701 reward_max=-0.3421
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6765 reward_min=-1.0692 reward_max=-0.3413
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6765 reward_min=-1.0681 reward_max=-0.3405
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6251 reward_min=-1.3121 reward_max=1.6445
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6469 reward_global_std=0.3749
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6888 reward_min=-1.0489 reward_max=-0.3708
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6886 reward_min=-1.0483 reward_max=-0.3701
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6883 reward_min=-1.0477 reward_max=-0.3702
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6587 reward_min=-1.3032 reward_max=1.5665
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6450 reward_global_std=0.3880
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6677 reward_min=-1.0766 reward_max=-0.2957
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6675 reward_min=-1.0771 reward_max=-0.2959
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6673 reward_min=-1.0792 reward_max=-0.2963
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6346 reward_min=-1.4104 reward_max=1.6091
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6364 reward_global_std=0.3695
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6728 reward_min=-1.0932 reward_max=1.4318
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6726 reward_min=-1.0941 reward_max=1.4324
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6725 reward_min=-1.0953 reward_max=1.4335
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6187 reward_min=-1.3599 reward_max=1.5329
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6235 reward_global_std=0.4187
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6639 reward_min=-1.0359 reward_max=1.3470
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6641 reward_min=-1.0360 reward_max=1.3471
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6638 reward_min=-1.0366 reward_max=1.3474
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6075 reward_min=-1.3499 reward_max=1.6533
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6090 reward_global_std=0.4685
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6761 reward_min=-1.1203 reward_max=-0.3420
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6761 reward_min=-1.1193 reward_max=-0.3422
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6760 reward_min=-1.1178 reward_max=-0.3426
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6570 reward_min=-1.2638 reward_max=1.5796
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6465 reward_global_std=0.3715
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6631 reward_min=-1.0807 reward_max=-0.2683
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6630 reward_min=-1.0808 reward_max=-0.2684
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6629 reward_min=-1.0806 reward_max=-0.2681
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6340 reward_min=-1.4016 reward_max=1.5651
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6267 reward_global_std=0.3884
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6664 reward_min=-1.0492 reward_max=1.3197
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6662 reward_min=-1.0484 reward_max=1.3199
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6660 reward_min=-1.0468 reward_max=1.3194
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.5876 reward_min=-1.3645 reward_max=1.7426
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6274 reward_global_std=0.3784
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6497 reward_min=-1.0272 reward_max=1.5087
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6419 reward_min=-1.0279 reward_max=1.5086
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6415 reward_min=-1.0287 reward_max=1.5083
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.5851 reward_min=-1.3513 reward_max=1.8121
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.5921 reward_global_std=0.4719
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6867 reward_min=-1.1300 reward_max=-0.2966
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6866 reward_min=-1.1298 reward_max=-0.2971
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6864 reward_min=-1.1293 reward_max=-0.2975
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6795 reward_min=-1.4559 reward_max=1.6773
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6665 reward_global_std=0.3588
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6769 reward_min=-1.0153 reward_max=-0.4194
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6767 reward_min=-1.0143 reward_max=-0.4190
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6765 reward_min=-1.0129 reward_max=-0.4190
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6153 reward_min=-1.2841 reward_max=1.6223
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6227 reward_global_std=0.4281
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6574 reward_min=-1.0148 reward_max=1.4497
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6573 reward_min=-1.0163 reward_max=1.4509
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6572 reward_min=-1.0188 reward_max=1.4521
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6551 reward_min=-1.4085 reward_max=1.7136
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6501 reward_global_std=0.3557
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6551 reward_min=-1.0449 reward_max=1.5702
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6549 reward_min=-1.0453 reward_max=1.5699
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6546 reward_min=-1.0454 reward_max=1.5694
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.5592 reward_min=-1.3024 reward_max=1.5575
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.5923 reward_global_std=0.4572
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6759 reward_min=-1.0666 reward_max=1.4671
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6758 reward_min=-1.0679 reward_max=1.4672
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6756 reward_min=-1.0698 reward_max=1.4670
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6015 reward_min=-1.4075 reward_max=1.6286
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6189 reward_global_std=0.4667
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6653 reward_min=-1.0470 reward_max=1.7781
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6652 reward_min=-1.0479 reward_max=1.7784
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6649 reward_min=-1.0498 reward_max=1.7789
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.5779 reward_min=-1.3847 reward_max=1.5319
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.5708 reward_global_std=0.5482
[HetNet] iter=200/1500 steps=51200/384000 | pi_s=-0.0002 pi_i=-0.0000 v=216.5018 ent_s=1.569 ent_i=1.602 ret=-45.660 ev_s_post=0.077 ev_i_post=0.082 r_s=1.000 r_i=1.000 
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6755 reward_min=-1.1832 reward_max=1.5673
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6752 reward_min=-1.1839 reward_max=1.5675
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6751 reward_min=-1.1850 reward_max=1.5679
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6177 reward_min=-1.4075 reward_max=1.7547
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6203 reward_global_std=0.4645
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6832 reward_min=-1.0955 reward_max=-0.3827
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6831 reward_min=-1.0958 reward_max=-0.3829
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6829 reward_min=-1.0950 reward_max=-0.3837
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6227 reward_min=-1.4147 reward_max=1.6679
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6383 reward_global_std=0.4460
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6691 reward_min=-1.1736 reward_max=-0.3524
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6690 reward_min=-1.1728 reward_max=-0.3516
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6689 reward_min=-1.1721 reward_max=-0.3502
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6441 reward_min=-1.3722 reward_max=1.6987
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6398 reward_global_std=0.3938
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6733 reward_min=-1.0909 reward_max=-0.2874
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6731 reward_min=-1.0915 reward_max=-0.2863
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6728 reward_min=-1.0925 reward_max=-0.2855
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.5954 reward_min=-1.2527 reward_max=1.6299
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6106 reward_global_std=0.4508
  [DIAG] t=0 done_sum=0/256 reward_mean=-0.6800 reward_min=-1.1668 reward_max=-0.3180
  [DIAG] t=1 done_sum=0/256 reward_mean=-0.6798 reward_min=-1.1686 reward_max=-0.3187
  [DIAG] t=2 done_sum=0/256 reward_mean=-0.6796 reward_min=-1.1708 reward_max=-0.3193
  [DIAG] t=255 done_sum=0/256 reward_mean=-0.6520 reward_min=-1.4583 reward_max=1.6854
  [ROLLOUT SUMMARY] total_dones=768 expected_80step_eps≈768 reward_global_mean=-0.6464 reward_global_std=0.3998
