iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate,capture_c1_participation,dist_full_sight,dist_sensor_limited,marginal_c1_rate,knn_c1_sighted_frac
0,3200,-1258.2724628448486,-12.58272430419922,-1258.2724628448486,-12.58272430419922,0.0,1258.2724628448486,12.58272430419922,0.0,0.0,6.835361051559448,0.0,0.0,-800.338536977768,-8.00338536977768,-800.338536977768,-8.00338536977768,100.0,5.124288789927959,0.0,0.0,800.338536977768,0.0,32,-0.0023366211371961044,0.7151298940181732,1.6070713996887207,0.33915760815143586,0.04823549799621105,0.04823549799621105,0.311464886367321,0.0022788001173467166,0.014593749807681888,-0.6110861301422119,1.0,0.01,0.0007,2,0.5,0.5,0.0,0.0,nan,6.835361051559448,0.0,nan
1,6400,-1256.2481994628906,-12.562481670379638,-1256.2481994628906,-12.562481670379638,0.0,1256.2481994628906,12.562481670379638,2.024263381958008,0.020242633819581357,5.258897571563721,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.0016245580295560559,0.40271893739700315,1.5985489249229432,0.18374942541122435,0.04196339584887028,0.04196339584887028,0.3254738196730614,0.0015512867223153395,0.0059750000014901165,0.08703124523162842,1.0,0.01,0.0006988942307692308,2,0.5,0.5,0.0,0.0,nan,5.258897571563721,0.0,nan
2,9600,-1208.622220993042,-12.086221694946289,-1208.622220993042,-12.086221694946289,0.0,1208.622220993042,12.086221694946289,49.65024185180664,0.4965026092529303,5.485281581878662,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,-0.0020592779026600283,0.4135060340166092,1.587525975704193,0.18881847560405732,0.06300040408968925,0.06300040408968925,0.33912561684846876,0.0026990876081984853,0.02344375029206276,0.2988935708999634,1.0,0.01,0.0006977884615384615,2,0.5,0.5,0.0,0.0,nan,5.485281581878662,0.0,nan
3,12800,-1183.3886280059814,-11.833886070251465,-1183.3886280059814,-11.833886070251465,0.0,1183.3886280059814,11.833886070251465,74.88383483886719,0.7488382339477546,5.509367079734802,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,-0.0018707240274054016,0.3877131074666977,1.5855674266815185,0.17613015770912172,0.05550096370279789,0.05550096370279789,0.3568256303668022,0.002061385566048933,0.013974999636411667,0.4443216323852539,1.0,0.01,0.0006966826923076923,2,0.5,0.5,0.0,0.0,nan,5.509367079734802,0.0,nan
4,16000,-1147.7741966247559,-11.477741842269898,-1147.7741966247559,-11.477741842269898,0.0,1147.7741966247559,11.477741842269898,110.49826622009277,1.1049824619293211,5.097158374786377,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,-0.0007429781814508374,0.3434520274400711,1.5840248346328736,0.15514278709888457,0.0333106555044651,0.0333106555044651,0.31680050790309905,0.0010991886163541533,0.0012624999973922968,0.5107913017272949,1.0,0.01,0.0006955769230769231,2,0.5,0.5,0.0,0.0,nan,5.097158374786377,0.0,nan
5,19200,-1197.5563516616821,-11.97556336402893,-1197.5563516616821,-11.97556336402893,0.0,1197.5563516616821,11.97556336402893,60.716111183166504,0.6071609401702887,6.3170200634002684,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,192,-0.0016103565802445985,0.340385302901268,1.5800268292427062,0.15278202444314956,0.05273424349725246,0.05273424349725246,0.3546642795205116,0.0024600435899632582,0.0198312496766448,0.4914218783378601,1.0,0.01,0.0006944711538461538,2,0.5,0.5,0.0,0.0,nan,6.3170200634002684,0.0,nan
6,22400,-1226.3868656158447,-12.263868436813354,-1226.3868656158447,-12.263868436813354,0.0,1226.3868656158447,12.263868436813354,31.885597229003906,0.31885586738586547,5.895560464859009,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,224,-0.0008129617413274559,0.34045855402946473,1.5750443816184998,0.15366587042808533,0.03385115452110767,0.03385115452110767,0.35479083806276324,0.000959416799742465,0.003906250023283065,0.4480774998664856,1.0,0.01,0.0006933653846153846,2,0.5,0.5,0.0,0.0,nan,5.895560464859009,0.0,nan
7,25600,-1217.3885402679443,-12.173885221481322,-1217.3885402679443,-12.173885221481322,0.0,1217.3885402679443,12.173885221481322,40.8839225769043,0.40883908271789693,5.900554299354553,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256,-0.001434750747948499,0.3155983775854111,1.5708800196647643,0.14065563678741455,0.04527641050517559,0.04527641050517559,0.3291088655591011,0.0022563288799578632,0.01850625027436763,0.5922985076904297,1.0,0.01,0.0006922596153846154,2,0.5,0.5,0.0,0.0,nan,5.900554299354553,0.0,nan
8,28800,-1154.5532054901123,-11.545531797409058,-1154.5532054901123,-11.545531797409058,0.0,1154.5532054901123,11.545531797409058,103.71925735473633,1.037192506790161,4.935576872825623,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288,-0.0017858683058179282,0.31326126456260683,1.5636587262153625,0.13920817524194717,0.04602126143872738,0.04602126143872738,0.3258851394057274,0.00144886211128371,0.009293750126380474,0.28689372539520264,1.0,0.01,0.0006911538461538461,2,0.5,0.5,0.0,0.0,nan,4.935576872825623,0.0,nan
9,32000,-1133.642448425293,-11.336424827575684,-1133.642448425293,-11.336424827575684,0.0,1133.642448425293,11.336424827575684,124.63001441955566,1.2462994766235358,4.842269611358643,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,320,-0.0010832657379914678,0.26043408960103986,1.553980827331543,0.1135939709842205,0.045711268484592435,0.045711268484592435,0.29684984534978864,0.002415306707553625,0.022725000185891985,0.43974393606185913,1.0,0.01,0.0006900480769230769,2,0.5,0.5,0.0,0.0,nan,4.842269611358643,0.0,nan
