iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate,detection_event_rate,capture_without_recent_detection_rate,window_open,steps_since_detection
0,3200,-78.5106600522995,-0.7851066035032273,-78.5106600522995,-0.7851066035032273,0.0,78.5106600522995,0.7851066035032273,0.0,0.0,6.272756547927856,0.0,0.0,-94.79363434016705,-0.9479363434016704,-94.79363434016705,-0.9479363434016704,100.0,8.059833273887634,0.0,0.0,94.79363434016705,0.0,32,-0.0015583842953901695,0.6659542560577393,1.6077890396118164,0.3153408467769623,0.035013310611248016,0.035013310611248016,0.2877972021698952,0.001565157630830072,0.00521249994635582,-0.5048272609710693,1.0,0.01,0.0007,6,0.0,0.0,0.0,0.01625,0.0,0.02625,53.475625
1,6400,-75.10139280557632,-0.7510139417648315,-75.10139280557632,-0.7510139417648315,0.0,75.10139280557632,0.7510139417648315,3.409267246723175,0.03409266173839576,5.654717597961426,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.0015240065152639203,0.3828044027090073,1.5990492105484009,0.17388770133256912,0.03446302302181721,0.03446302302181721,0.27995791882276533,0.0015771437250805321,0.0017500000074505806,0.31892114877700806,1.0,0.01,0.0006988942307692308,6,0.0,0.0,0.0,0.029375,0.0,0.04,53.2471875
2,9600,-68.6458560526371,-0.6864585542678833,-68.6458560526371,-0.6864585542678833,0.0,68.6458560526371,0.6864585542678833,9.8648039996624,0.09864804923534398,5.262612781524658,0.0071875,0.0011476839221488918,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,-0.0011402459188714076,0.7380167186260224,1.5809131264686584,0.35205898284912107,0.043946294113993645,0.043946294113993645,0.35006050020456314,0.0016886693359992933,0.004681249987334013,-0.04160428047180176,1.0,0.01,0.0006977884615384615,6,0.0,0.0,0.0625,0.07875,0.0,0.0909375,49.7203125
3,12800,-87.94866728782654,-0.8794866663217544,-87.94866728782654,-0.8794866663217544,0.0,87.94866728782654,0.8794866663217544,-9.438007235527039,-0.09438006281852718,5.662676982879638,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,-0.0009420219472668024,0.4406019300222397,1.5754480361938477,0.20360445976257324,0.030591578967869282,0.030591578967869282,0.3320649653673172,0.0008235807557866792,0.0,0.39589357376098633,1.0,0.01,0.0006966826923076923,6,0.0,0.0,0.0,0.0428125,0.0,0.0584375,51.88375
4,16000,-92.25354379415512,-0.9225353837013245,-92.25354379415512,-0.9225353837013245,0.0,92.25354379415512,0.9225353837013245,-13.742883741855621,-0.13742878019809723,7.285065188407898,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,-0.001500233758648406,0.4469747871160507,1.5665345430374145,0.20632181763648988,0.04774679690599441,0.04774679690599441,0.3276217579841614,0.0017971168563235551,0.011431249883025884,0.3721819519996643,1.0,0.01,0.0006955769230769231,6,0.0,0.0,0.0,0.036875,0.0,0.041875,53.1628125
5,19200,-83.14391875267029,-0.8314391976594925,-83.14391875267029,-0.8314391976594925,0.0,83.14391875267029,0.8314391976594925,-4.633258700370789,-0.04633259415626523,6.200867547988891,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,192,-0.0016691919797914069,0.386261647939682,1.5570227026939392,0.17589140683412552,0.0526359423995018,0.0526359423995018,0.31798163801431656,0.002748093537229579,0.016412499896250664,0.3698970079421997,1.0,0.01,0.0006944711538461538,6,0.0,0.0,0.0,0.0565625,0.0,0.0728125,49.7825
6,22400,-71.81518840789795,-0.7181519404053688,-71.81518840789795,-0.7181519404053688,0.0,71.81518840789795,0.7181519404053688,6.69547164440155,0.06695466309785847,5.674708828926087,0.003125,0.00046818521677788154,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,224,-0.0012253099050255401,0.3341928035020828,1.5406894445419312,0.1504641979932785,0.0454004067927599,0.0454004067927599,0.2689357832074165,0.0018123073234164622,0.0055187501478940245,0.347663938999176,1.0,0.01,0.0006933653846153846,6,0.0,0.0,0.03125,0.0621875,0.0,0.07875,50.0646875
7,25600,-74.75602933764458,-0.7475602942705154,-74.75602933764458,-0.7475602942705154,0.0,74.75602933764458,0.7475602942705154,3.7546307146549225,0.03754630923271185,6.494646081924438,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256,-0.0007845784864571215,0.2259628012776375,1.5316669344902039,0.09688015505671502,0.03528949506580829,0.03528949506580829,0.25045317858457566,0.0007748527375952107,0.000406249996740371,0.4047102928161621,1.0,0.01,0.0006922596153846154,6,0.0,0.0,0.0,0.0525,0.0,0.06,52.0153125
8,28800,-72.11561316251755,-0.7211561614274978,-72.11561316251755,-0.7211561614274978,0.0,72.11561316251755,0.7211561614274978,6.395046889781952,0.06395044207572942,5.625496730804444,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288,-0.0012491809218831307,0.23737698793411255,1.541387915611267,0.10202543437480927,0.050068404898047446,0.050068404898047446,0.25962558686733245,0.002832905190734891,0.027343750186264514,0.4063214063644409,1.0,0.01,0.0006911538461538461,6,0.0,0.0,0.0,0.02125,0.0,0.0296875,53.72875
9,32000,-82.93737828731537,-0.8293737816810608,-82.93737828731537,-0.8293737816810608,0.0,82.93737828731537,0.8293737816810608,-4.426718235015869,-0.044267178177833544,5.9489422702789305,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,320,-0.0010701637873832936,0.2940223902463913,1.5372039794921875,0.130568990111351,0.035742683708667754,0.035742683708667754,0.27868614345788956,0.001740026154948282,0.004937499971129,0.32221609354019165,1.0,0.01,0.0006900480769230769,6,0.0,0.0,0.0,0.0415625,0.0,0.0490625,52.3025
10,35200,-83.91521653532982,-0.8391521257162095,-83.91521653532982,-0.8391521257162095,0.0,83.91521653532982,0.8391521257162095,-5.404556483030319,-0.0540455222129822,6.768663754463196,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,352,-0.00188852356236886,0.28273803144693377,1.5235094547271728,0.12424539774656296,0.05750975981354713,0.05750975981354713,0.29470874220132826,0.002532460255679325,0.021162499982165173,0.42021310329437256,1.0,0.01,0.0006889423076923077,6,0.0,0.0,0.0,0.09125,0.0,0.0965625,50.043125
11,38400,-87.06096565723419,-0.8706096750497818,-87.06096565723419,-0.8706096750497818,0.0,87.06096565723419,0.8706096750497818,-8.550305604934692,-0.08550307154655457,6.672886190414428,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,384,-0.0010050491828951457,0.2872156292200089,1.5252253770828248,0.12735051214694976,0.03951224349439144,0.03951224349439144,0.3068656474351883,0.000976828830607701,0.0019062500214204192,0.3066667914390564,1.0,0.01,0.0006878365384615384,6,0.0,0.0,0.0,0.0328125,0.0,0.0509375,51.2584375
12,41600,-69.76742440462112,-0.6976742973923683,-69.76742440462112,-0.6976742973923683,0.0,69.76742440462112,0.6976742973923683,8.743235647678375,0.08743230611085895,5.977425928115845,0.0059375,0.0008509585140953746,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,416,-0.000848369801801141,0.3099847823381424,1.5180219531059265,0.13896380215883256,0.03267113361507654,0.03267113361507654,0.2632854402065277,0.0010570288392045767,0.0029062500456348062,0.3055526614189148,1.0,0.01,0.0006867307692307692,6,0.0,0.0,0.03125,0.063125,0.0,0.0759375,51.51625
13,44800,-75.20287674665451,-0.7520287814736366,-75.20287674665451,-0.7520287814736366,0.0,75.20287674665451,0.7520287814736366,3.307783305644989,0.03307782202959064,6.573114666938782,0.0028125,0.0003713795609458101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,448,-0.0015184403833817584,0.2763787031173706,1.5276536345481873,0.12139437347650528,0.04271314814686775,0.04271314814686775,0.294910529255867,0.002474648511997657,0.01236874987371266,0.46472615003585815,1.0,0.01,0.000685625,6,0.0,0.0,0.03125,0.024375,0.0,0.0359375,52.384375
14,48000,-53.22203031182289,-0.5322203177213669,-53.22203031182289,-0.5322203177213669,0.0,53.22203031182289,0.5322203177213669,25.28862974047661,0.25288628578186034,4.4393431138992305,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,480,-0.0017337346414802112,0.07172547392547131,1.5334524035453796,0.01879447866231203,0.044774891808629036,0.044774891808629036,0.1608491025865078,0.002041254959476646,0.01204999997280538,0.6810873746871948,1.0,0.01,0.0006845192307692307,6,0.0,0.0,0.0,0.08375,0.0,0.10625,47.505
15,51200,-56.850575894117355,-0.5685057598352432,-56.850575894117355,-0.5685057598352432,0.0,56.850575894117355,0.5685057598352432,21.660084158182144,0.21660084366798404,4.645817651748657,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,512,-0.0011506943293498218,0.10028563812375069,1.5389427661895752,0.03360269702970982,0.049195704981684685,0.049195704981684685,0.17878194898366928,0.002143932054605102,0.01723749996162951,0.6973875164985657,1.0,0.01,0.0006834134615384615,6,0.0,0.0,0.0,0.1134375,0.0,0.1353125,45.5446875
16,54400,-70.54487681388855,-0.7054488080739975,-70.54487681388855,-0.7054488080739975,0.0,70.54487681388855,0.7054488080739975,7.96578323841095,0.0796577954292298,5.361925716400147,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,544,-0.0009849825628887032,0.19887224286794664,1.5269581079483032,0.0831815592944622,0.0348860090598464,0.0348860090598464,0.26071123480796815,0.0009274966916564154,0.001962499984074384,0.32750123739242554,1.0,0.01,0.0006823076923076923,6,0.0,0.0,0.0,0.055625,0.0,0.0728125,49.4303125
17,57600,-73.59767308831215,-0.7359767246246338,-73.59767308831215,-0.7359767246246338,0.0,73.59767308831215,0.7359767246246338,4.9129869639873505,0.049129878878593436,5.9176109027862545,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,576,-0.0017559566790470882,0.1294758915901184,1.527271819114685,0.047709272056818006,0.05618813782930374,0.05618813782930374,0.2398744285106659,0.002527929889765801,0.016831249941606074,0.665479302406311,1.0,0.01,0.000681201923076923,6,0.0,0.0,0.0,0.08875,0.0,0.096875,49.491875
18,60800,-77.54111105203629,-0.7754111230373383,-77.54111105203629,-0.7754111230373383,0.0,77.54111105203629,0.7754111230373383,0.9695490002632141,0.009695480465888973,6.509903688430786,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,608,-0.000663827618738111,0.15117207616567613,1.5201338887214662,0.05972087197005749,0.04112087674438954,0.04112087674438954,0.23040095567703248,0.0015448944388481323,0.0016312499879859387,0.6453980207443237,1.0,0.01,0.0006800961538461538,6,0.0,0.0,0.0,0.04875,0.0,0.056875,51.89125
19,64000,-57.41414079070091,-0.574141474366188,-57.41414079070091,-0.574141474366188,0.0,57.41414079070091,0.574141474366188,21.096519261598587,0.21096512913703924,5.063519282341003,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,640,-0.0020457768829423182,0.07808252833783627,1.528766131401062,0.02170782648026943,0.07369847409427166,0.07369847409427166,0.1795479990541935,0.0034068912034854295,0.037543749529868366,0.6335496306419373,1.0,0.01,0.0006789903846153847,6,0.0,0.0,0.0,0.11625,0.0,0.1309375,46.9475
20,67200,-63.57227843999863,-0.6357227569818497,-63.57227843999863,-0.6357227569818497,0.0,63.57227843999863,0.6357227569818497,14.938381612300873,0.1493838465213776,5.070507082939148,0.0,0.0,-66.9734329674393,-0.669734329674393,-66.9734329674393,-0.669734329674393,100.0,5.588720288574695,0.0,0.0,66.9734329674393,27.82020137272775,672,-0.001194992628437319,0.13420080468058587,1.5329498887062072,0.05057591088116169,0.048497790843248366,0.048497790843248366,0.21472761034965515,0.002078629917377839,0.015512499865144492,0.5295711755752563,1.0,0.01,0.0006778846153846154,6,0.0,0.0,0.0,0.0996875,0.0,0.1165625,46.2546875
21,70400,-74.064532995224,-0.7406453365087509,-74.064532995224,-0.7406453365087509,0.0,74.064532995224,0.7406453365087509,4.4461270570755005,0.04446126699447639,6.498929390907287,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,704,-0.0009529158625170453,0.14381368532776834,1.5506288051605224,0.055447640269994734,0.02928280644118786,0.02928280644118786,0.2172311708331108,0.0012120175120799103,0.001581250037997961,0.5300265550613403,1.0,0.01,0.0006767788461538462,6,0.0,0.0,0.0,0.0021875,0.0,0.005625,55.138125
22,73600,-65.96439462900162,-0.6596439725160599,-65.96439462900162,-0.6596439725160599,0.0,65.96439462900162,0.6596439725160599,12.546265423297882,0.12546263098716737,5.106383681297302,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,736,-0.002112203740817531,0.13477855920791626,1.5458653092384338,0.04981842376291752,0.05089334920048714,0.05089334920048714,0.22068572044372559,0.002422175211177091,0.018906249455176292,0.3615717887878418,1.0,0.01,0.000675673076923077,6,0.0,0.0,0.0,0.1075,0.0,0.1278125,46.725625
23,76800,-68.12408474087715,-0.6812408471107483,-68.12408474087715,-0.6812408471107483,0.0,68.12408474087715,0.6812408471107483,10.386575311422348,0.10386575639247897,5.433784770965576,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,768,-0.001463632080506727,0.129785518348217,1.5477071762084962,0.04795205518603325,0.05291824787855148,0.05291824787855148,0.19073206558823586,0.0019588625189499,0.013387500046519563,0.6050759553909302,1.0,0.01,0.0006745673076923077,6,0.0,0.0,0.0,0.06125,0.0,0.07125,50.5928125
24,80000,-68.66280689835548,-0.686628098487854,-68.66280689835548,-0.686628098487854,0.0,68.66280689835548,0.686628098487854,9.847853153944016,0.09847850501537325,5.3256261348724365,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,-0.0013212039070203741,0.11486408337950707,1.5522348523139953,0.040588490664958954,0.03926145769655705,0.03926145769655705,0.18243471533060074,0.0019101132893410977,0.011774999648332595,0.46942371129989624,1.0,0.01,0.0006734615384615385,6,0.0,0.0,0.0,0.051875,0.0,0.054375,53.0703125
25,83200,-84.41079884767532,-0.8441080117225647,-84.41079884767532,-0.8441080117225647,0.0,84.41079884767532,0.8441080117225647,-5.900138795375824,-0.059001408219337415,6.355527415275573,0.000625,8.49701135913154e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,832,-0.0015990255790178764,0.20695266425609588,1.5534276127815247,0.08634302914142608,0.06424223259091377,0.06424223259091377,0.28042386919260026,0.002203365029708948,0.022487500624265522,0.35157591104507446,1.0,0.01,0.0006723557692307693,6,0.0,0.0,0.03125,0.023125,0.0,0.0265625,53.9940625
26,86400,-59.89073899388313,-0.5989074006676673,-59.89073899388313,-0.5989074006676673,0.0,59.89073899388313,0.5989074006676673,18.619921058416367,0.1861992028355599,5.77508957862854,0.0065625,0.0009686218792886317,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,864,-0.0013443429362494542,0.23224859386682511,1.5520122408866883,0.09925983175635338,0.04701567776501179,0.04701567776501179,0.23935075849294662,0.002793870642926777,0.02829374996945262,0.31245964765548706,1.0,0.01,0.00067125,6,0.0,0.0,0.0625,0.1228125,0.0,0.1303125,47.381875
27,89600,-74.21332031488419,-0.7421332204341888,-74.21332031488419,-0.7421332204341888,0.0,74.21332031488419,0.7421332204341888,4.297339737415314,0.04297338306903842,5.0086592054367065,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,896,-0.0011058053996372053,0.1154749110341072,1.5583510994911194,0.04104814007878303,0.043790305778384206,0.043790305778384206,0.24550832733511924,0.0008771136737777852,0.0011062499950639903,0.509968638420105,1.0,0.01,0.0006701442307692308,6,0.0,0.0,0.0,0.1028125,0.0,0.1203125,47.3446875
28,92800,-68.80343708395958,-0.6880343961715698,-68.80343708395958,-0.6880343961715698,0.0,68.80343708395958,0.6880343961715698,9.70722296833992,0.09707220733165745,5.595872755050659,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,928,-0.001423068314953646,0.15071367472410202,1.5468870997428894,0.05846489779651165,0.048983146995306016,0.048983146995306016,0.2304395005106926,0.00241692730851355,0.017087500100024043,0.4341086745262146,1.0,0.01,0.0006690384615384616,6,0.0,0.0,0.0,0.12375,0.0,0.1303125,47.1528125
29,96000,-67.01623344421387,-0.6701622837781906,-67.01623344421387,-0.6701622837781906,0.0,67.01623344421387,0.6701622837781906,11.494426608085632,0.1149443197250366,5.519029002189637,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,960,-0.0018896287447539351,0.1420544371008873,1.5382307052612305,0.05375528447329998,0.05858632996678352,0.05858632996678352,0.22459768801927565,0.003433792838768568,0.04064375013113022,0.3313376307487488,1.0,0.01,0.0006679326923076923,6,0.0,0.0,0.0,0.0578125,0.0,0.0653125,51.8496875
30,99200,-56.983080476522446,-0.5698308008909225,-56.983080476522446,-0.5698308008909225,0.0,56.983080476522446,0.5698308008909225,21.527579575777054,0.21527580261230472,4.9242752838134765,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,992,-0.0020218730381456494,0.0686948288232088,1.5263503909111023,0.01706203753128648,0.057897721976041795,0.057897721976041795,0.19180096983909606,0.002803802679409273,0.0196750003262423,0.35869258642196655,1.0,0.01,0.0006668269230769231,6,0.0,0.0,0.0,0.1428125,0.0,0.1603125,44.883125
31,102400,-64.29236452281475,-0.6429236593842507,-64.29236452281475,-0.6429236593842507,0.0,64.29236452281475,0.6429236593842507,14.218295529484749,0.14218294411897658,4.62586678981781,0.0003125,5.5546995987461e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1024,-0.0012068270248746238,0.10982311144471169,1.5259071111679077,0.03844565749168396,0.05083197802305221,0.05083197802305221,0.22330580800771713,0.0017360353951517027,0.007943750103004276,0.4407188892364502,1.0,0.01,0.0006657211538461539,6,0.0,0.0,0.03125,0.1421875,0.0,0.1540625,45.0575
32,105600,-69.19339236617088,-0.6919339179992676,-69.19339236617088,-0.6919339179992676,0.0,69.19339236617088,0.6919339179992676,9.317267686128616,0.09317268550395963,4.881250820159912,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1056,-0.0008034521604220579,0.0852365531027317,1.5326228260993957,0.026488596200942995,0.044980528950691226,0.044980528950691226,0.1783777303993702,0.0016051745806180406,0.007087500061606989,0.6053998470306396,1.0,0.01,0.0006646153846153846,6,0.0,0.0,0.0,0.0465625,0.0,0.0603125,50.968125
33,108800,-69.05044066905975,-0.690504386126995,-69.05044066905975,-0.690504386126995,0.0,69.05044066905975,0.690504386126995,9.460219383239746,0.0946022173762322,5.840442152023315,0.0028125,0.00041115763242995904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1088,-0.0014409261294989761,0.1260671742260456,1.5280200719833374,0.04631246030330658,0.038748101145029065,0.038748101145029065,0.23771629706025124,0.0018119273023330606,0.008068749960511924,0.38627034425735474,1.0,0.01,0.0006635096153846154,6,0.0,0.0,0.03125,0.10125,0.0,0.1121875,48.415625
34,112000,-69.23458689451218,-0.6923458826541901,-69.23458689451218,-0.6923458826541901,0.0,69.23458689451218,0.6923458826541901,9.276073157787323,0.09276072084903719,5.990325074195862,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1120,-0.0017762549792067262,0.09506852924823761,1.5159913182258606,0.030598097108304502,0.053141451254487035,0.053141451254487035,0.19211032688617707,0.0022638128179096385,0.01895000054500997,0.5066708922386169,1.0,0.01,0.0006624038461538462,6,0.0,0.0,0.0,0.063125,0.0,0.0775,50.03625
35,115200,-66.00678545236588,-0.6600679016113281,-66.00678545236588,-0.6600679016113281,0.0,66.00678545236588,0.6600679016113281,12.503874599933624,0.12503870189189914,6.2360701084136965,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1152,-0.0011393337845801987,0.09326751157641411,1.5050891160964965,0.0304435309022665,0.03616349585354328,0.03616349585354328,0.20478362664580346,0.0012715714554360602,0.0023812499712221324,0.5074437856674194,1.0,0.01,0.0006612980769230769,6,0.0,0.0,0.0,0.1259375,0.0,0.1365625,46.1925
