iter,global_step,episode_return,mean_step_reward,episode_return_gap_to_zero,episode_return_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,td_loss,q_tot_mean,target_mean,grad_norm,mixer_w_min,epsilon,updates,buffer_size,lr,seed,alpha,env_alpha,capture_rate,detection_event_rate,capture_without_recent_detection_rate,window_open,steps_since_detection
8593,275008,-32.18165799975395,-0.32947999663488814,32.18165799975395,57.94856038689613,2.832998019479759,0.001960627400768246,0.0005115127612391399,-19.192869994789362,-0.19192869994789363,-19.192869994789362,-0.19192869994789363,100.0,1.4890416291356088,0.0,0.0,19.192869994789362,56.980568792670965,2720,0.5836994624321042,7.925656755816158,7.925037768067227,84.26220058387435,6.51925802230835e-09,0.050000000000000044,8438,100000,0.0005,2,0.0,0.0,0.026785714285714284,0.5400528169014085,0.0,0.5488956466069143,17.77352752880922
9374,300000,-20.977248191833496,-0.31672157609546686,20.977248191833496,69.15297019481659,3.0134410103365648,0.0030809859154929575,0.0007676669241077467,23.747605457901955,0.23747605457901955,23.747605457901955,0.23747605457901955,100.0,1.7918344184756279,0.045,0.016118434425122705,0.0,99.92104424536228,2976,0.6067637048289657,7.758058320850172,7.756253792595467,89.45112268689653,1.4901161193847656e-08,0.050000000000000044,9219,100000,0.0005,2,0.0,0.0,0.03125,0.5517765685019206,0.0,0.5621398847631242,16.384563060179257
10156,325024,-36.12744677066803,-0.31237150882096854,36.12744677066803,54.002771615982056,2.8294332659305512,0.002477621483375959,0.0006469942968894897,-26.991208530962467,-0.2699120853096247,-26.991208530962467,-0.2699120853096247,100.0,2.4416467732191087,0.0,0.0,26.991208530962467,49.18223025649786,3232,0.5958480798184415,8.180570978032963,8.181596073653083,89.60658662703337,7.078051567077637e-08,0.050000000000000044,10001,100000,0.0005,2,0.0,0.0,0.01171875,0.5312899616368286,0.0,0.5477541560102301,16.50975063938619
10937,350016,-26.945368140935898,-0.3071489892566097,26.945368140935898,63.18485024571419,2.780565443478534,0.0015204865556978234,0.0004021849584222008,-21.137483440339565,-0.21137483440339566,-21.137483440339565,-0.21137483440339566,100.0,1.8562742614746093,0.0,0.0,21.137483440339565,55.03595534712076,3488,0.5342671539772793,8.122797909222554,8.121408143208365,85.19689645901532,4.0978193283081055e-08,0.050000000000000044,10782,100000,0.0005,2,0.0,0.0,0.02734375,0.550536171574904,0.0,0.5727032650448144,15.179537451984634
11718,375008,-41.280803352594376,-0.33422447051304405,41.280803352594376,48.84941503405571,2.962541042689935,0.000600192061459667,0.00015146645927286903,-23.006292536854744,-0.23006292536854744,-23.006292536854744,-0.23006292536854744,100.0,2.0432662886381148,0.0,0.0,23.006292536854744,53.16714625060558,3744,0.49953094483490335,8.106231123476114,8.10349347374656,87.47297355124343,1.862645149230957e-09,0.050000000000000044,11563,100000,0.0005,2,0.0,0.0,0.0078125,0.5168854033290653,0.0,0.5405729833546735,17.752440781049938
12499,400000,-35.84912717342377,-0.3118928844602862,35.84912717342377,54.28109121322632,2.8800147947367574,0.003201024327784891,0.0008250031242476402,-24.628280859440565,-0.24628280859440566,-24.628280859440565,-0.24628280859440566,100.0,2.154008811116219,0.0,0.0,24.628280859440565,51.54515792801976,4000,0.5020037707842877,7.896341234712686,7.895667787398022,87.6507040627024,2.9802322387695312e-08,0.050000000000000044,12344,100000,0.0005,2,0.0,0.0,0.04296875,0.5285291293213829,0.0,0.5514964788732394,17.36739756722151
13281,425024,-33.813649863004684,-0.3268468816147741,33.813649863004684,56.3165685236454,2.920265489755689,0.001358695652173913,0.0003465825607281988,-20.97422669827938,-0.2097422669827938,-20.97422669827938,-0.2097422669827938,100.0,1.8052176049351691,0.0,0.0,20.97422669827938,55.199212089180946,4224,0.508169065246268,6.982638103882675,6.977760335673457,90.1793223134697,3.725290298461914e-09,0.050000000000000044,13126,100000,0.0005,2,0.0,0.0,0.017857142857142856,0.5226982097186701,0.0,0.5419996803069054,16.428708439897697
14062,450016,-32.42048017680645,-0.34228987759038826,32.42048017680645,57.709738209843636,2.9084258519122606,0.001200384122919334,0.0003071272600277236,-23.262319535017014,-0.23262319535017015,-23.262319535017014,-0.23262319535017015,100.0,2.009846951961517,0.0,0.0,23.262319535017014,52.911119252443314,4480,0.5128415076207565,6.255039317354503,6.2534569790360255,91.21091521992116,2.2351741790771484e-08,0.050000000000000044,13907,100000,0.0005,2,0.0,0.0,0.015625,0.5179657490396927,0.0,0.5331306017925737,17.42441581306018
14843,475008,-24.813879892230034,-0.2814105198207036,24.813879892230034,65.31633849442005,2.778837867567695,0.0035211267605633804,0.0009318014913483985,-22.854002829641104,-0.22854002829641104,-22.854002829641104,-0.22854002829641104,100.0,2.0294532197713853,0.0,0.0,22.854002829641104,53.31943595781922,4736,0.4915378837632767,5.559716675864597,5.556628784052694,89.47701748446221,5.587935447692871e-08,0.050000000000000044,14688,100000,0.0005,2,0.0,0.0,0.02734375,0.5370118437900128,0.0,0.5560979513444302,16.440661011523687
15624,500000,-18.86266314983368,-0.28037599038222993,18.86266314983368,71.2675552368164,2.7581652631069726,0.003801216389244558,0.001011455357368184,-21.82782357931137,-0.2182782357931137,-21.82782357931137,-0.2182782357931137,100.0,1.9253082871437073,0.0,0.0,21.82782357931137,54.345615208148956,4992,0.5407512467664579,5.398036774233575,5.39662248712801,96.84865042555805,3.725290298461914e-08,0.050000000000000044,15469,100000,0.0005,2,0.0,0.0,0.03125,0.5579785531370038,0.0,0.5719830345710627,15.09286971830986
