run_label,config_label,run,seed,source_path,rows,first_global_step,final_global_step,best_episode_return,final_episode_return,best_mean_step_reward,final_mean_step_reward,best_optimized_episode_return,final_optimized_episode_return,best_optimized_mean_step_reward,final_optimized_mean_step_reward,best_episode_return_delta_from_start,final_episode_return_delta_from_start,best_mean_step_reward_delta_from_start,final_mean_step_reward_delta_from_start,best_task_score,final_task_score,best_eval_mean_return,final_eval_mean_return,best_eval_mean_step_reward,final_eval_mean_step_reward,best_eval_optimized_mean_return,final_eval_optimized_mean_return,best_eval_optimized_mean_step_reward,final_eval_optimized_mean_step_reward,best_eval_return_delta_from_start,final_eval_return_delta_from_start,best_eval_task_score,final_eval_task_score,best_capture_rate,final_capture_rate,best_eval_capture,final_eval_capture,min_episode_return_gap_to_zero,final_episode_return_gap_to_zero,min_mean_step_reward_gap_to_zero,final_mean_step_reward_gap_to_zero,min_coverage_distance,final_coverage_distance,min_collision_pairs,final_collision_pairs,min_eval_return_gap_to_zero,final_eval_return_gap_to_zero,min_eval_coverage_distance,final_eval_coverage_distance,min_eval_collision_pairs,final_eval_collision_pairs,min_pursuer_target_distance,final_pursuer_target_distance,min_eval_pursuer_target_distance,final_eval_pursuer_target_distance,final_episodes_completed,final_policy_loss,final_value_loss,final_entropy,final_entropy_coef,final_total_loss,final_grad_norm,final_actor_grad_norm,final_critic_grad_norm,final_approx_kl,final_clipfrac,final_explained_variance,final_mean_ratio_epoch0,final_lr,final_reward_shift
broadcast_seed8 seed=8,broadcast_seed8,seed8,8,runs/qmix_pcp_full_20260627_165504/broadcast/seed8/metrics.csv,100,20000.0,2000000.0,12.333789378404616,-37.05054113268852,-0.0039277219891548,-0.2249112872481346,,,,,90.29043608903883,40.90610557794571,,,0.0095825446921436,0.0047105762223766,304.2852517589927,-39.18846074491739,3.042852517589927,-0.3918846074491739,304.2852517589927,-39.18846074491739,3.042852517589927,-0.3918846074491739,393.62704188376665,50.15332937985659,0.1077580389690665,0.0,0.2604166666666667,0.1785714285714285,0.335,0.0,0.0,37.05054113268852,,,,,,,0.0,39.18846074491739,,,,,2.6527826452255248,3.383752438163757,1.3995560808479786,2.4659559404850007,20000.0,,,,,,655.5917395996094,,,,,,,0.0005,
attention_zm_seed2 seed=2,attention_zm_seed2,seed2,2,runs/qmix_pcp_full_20260627_165504/attention_zm/seed2/metrics.csv,100,20000.0,2000000.0,-1.462951809167862,-35.56799404323101,-0.2150899014115333,-0.3509280943274498,,,,,94.12755444645882,60.02251221239567,,,0.0030101754626786,0.0010643579394492,277.96704786270857,-49.53689247369766,2.779670478627086,-0.4953689247369766,277.96704786270857,-49.53689247369766,2.779670478627086,-0.4953689247369766,346.3718980103731,18.867957673966885,0.1364379087399047,0.0,0.078125,0.0357142857142857,0.3,0.0,1.462951809167862,35.56799404323101,,,,,,,0.0,49.53689247369766,,,,,2.39165845079422,3.3218543588638307,0.9687485198676586,4.208113698661327,20000.0,,,,,,173.72396403808594,,,,,,,0.0005,
broadcast_seed0 seed=0,broadcast_seed0,seed0,0,runs/qmix_pcp_full_20260627_165504/broadcast/seed0/metrics.csv,100,20000.0,2000000.0,7.896194711327553,5.504308223724365,-0.0134866686105728,-0.035502368581295,,,,,100.20516087114812,97.81327438354492,,,0.0095231127752496,0.0090364812319123,276.01023991778493,1.3630920834839344,2.7601023991778493,0.0136309208348393,276.01023991778493,1.3630920834839344,2.7601023991778493,0.0136309208348393,336.4621979929507,61.81505015864968,0.1086348621321121,0.0072589738131504,0.3489583333333333,0.2455357142857142,0.295,0.02,0.0,0.0,,,,,,,0.0,0.0,,,,,2.371492483329773,2.773592743110657,1.3217971403896809,1.755210380256176,20000.0,,,,,,1123.6806604003907,,,,,,,0.0005,
identity_seed0 seed=0,identity_seed0,seed0,0,runs/qmix_pcp_full_20260627_165504/identity/seed0/metrics.csv,100,20000.0,2000000.0,-5.014119043946266,-28.92118969559669,-0.1893727112531662,-0.2300767218232154,,,,,86.024632319808,62.11756166815758,,,0.0031293081433462,0.0027904617131043,274.1116693541408,-30.945938176475465,2.741116693541408,-0.3094593817647546,274.1116693541408,-30.945938176475465,2.741116693541408,-0.3094593817647546,322.76290587335825,17.705298342742026,0.1031690873450689,0.0,0.0677083333333333,0.0446428571428571,0.295,0.0,5.014119043946266,28.92118969559669,,,,,,,0.0,30.945938176475465,,,,,2.332535687637329,2.798654520225525,1.2783422254025936,2.9945937974751,20000.0,,,,,,191.09301861572263,,,,,,,0.0005,
attention_seed0 seed=0,attention_seed0,seed0,0,runs/qmix_pcp_full_20260627_165504/attention/seed0/metrics.csv,100,20000.0,2000000.0,149.3331786096096,89.3711250340566,1.0771189976334572,0.9740978867053984,,,,,251.34217074513435,191.38011716958133,,,0.0386489930143175,0.0369516411561786,273.7412226870656,255.2762547377497,2.737412226870656,2.552762547377497,273.7412226870656,255.2762547377497,2.737412226870656,2.552762547377497,345.1850683614612,326.72010041214526,0.1048123121726596,0.0751915702263641,0.4479166666666667,0.4375,0.295,0.285,0.0,0.0,,,,,,,0.0,0.0,,,,,2.5561749051094056,2.572236465549469,1.7151533276587725,2.7903185043483973,20000.0,,,,,,9316.01342109375,,,,,,,0.0005,
broadcast_seed1 seed=1,broadcast_seed1,seed1,1,runs/qmix_pcp_full_20260627_165504/broadcast/seed1/metrics.csv,100,20000.0,2000000.0,15.034820288419724,-7.74486082047224,0.2663267121911049,-0.0672811300516128,,,,,90.9282896220684,68.14860851317644,,,0.016974363760741,0.0075674840969816,271.56222400814295,-42.77304250746965,2.7156222400814296,-0.4277304250746965,271.56222400814295,-42.77304250746965,2.7156222400814296,-0.4277304250746965,390.7864990904927,76.45123257488012,0.0880087045506785,0.0,0.34375,0.2633928571428571,0.3,0.0,0.0,7.74486082047224,,,,,,,0.0,42.77304250746965,,,,,2.516980948829651,2.8321851263046263,1.558204295486212,3.5847203201055526,20000.0,,,,,,966.44346796875,,,,,,,0.0005,
attention_zm_seed0 seed=0,attention_zm_seed0,seed0,0,runs/qmix_pcp_full_20260627_165504/attention_zm/seed0/metrics.csv,100,20000.0,2000000.0,10.966387748718262,-29.83107900619507,-0.2190291123151779,-0.3202275219559669,,,,,107.76024150848389,66.96277475357056,,,0.0031150253781235,0.0006210203978671,267.61122208833694,-47.05891836434603,2.6761122208833696,-0.4705891836434602,267.61122208833694,-47.05891836434603,2.6761122208833696,-0.4705891836434602,339.0550677627325,24.38492731004953,0.0872886267782383,0.0,0.078125,0.0223214285714285,0.295,0.0,0.0,29.83107900619507,,,,,,,0.0,47.05891836434603,,,,,2.47589549369812,2.8646073595047,1.4109337899088858,4.605891840457916,20000.0,,,,,,175.16194031982425,,,,,,,0.0005,
graph_seed5 seed=5,graph_seed5,seed5,5,runs/qmix_pcp_full_20260627_165504/graph/seed5/metrics.csv,100,20000.0,2000000.0,101.41858323290944,15.904457792639732,0.679007388651371,0.5811338731527328,,,,,189.2967176027596,103.78259216248988,,,0.0288447583588248,0.0252400684880699,254.62416354566813,78.09524711593986,2.5462416354566813,0.7809524711593986,254.62416354566813,78.09524711593986,2.5462416354566813,0.7809524711593986,334.30624348670244,157.77732705697417,0.0839443851747867,0.0302435104043055,0.4635416666666667,0.4508928571428571,0.28,0.105,0.0,0.0,,,,,,,0.0,0.0,,,,,2.595107253456116,2.803476208686829,1.6751321153342724,2.471819196790457,20000.0,,,,,,4166.136600585937,,,,,,,0.0005,
attention_seed7 seed=7,attention_seed7,seed7,7,runs/qmix_pcp_full_20260627_165504/attention/seed7/metrics.csv,100,20000.0,2000000.0,170.03844556212425,151.92560189962387,1.4015086495041846,1.280065338540077,,,,,264.29740527272224,246.18456161022183,,,0.0496659023800114,0.0444879525546054,243.05681885406372,-24.787247084081173,2.4305681885406374,-0.2478724708408117,243.05681885406372,-24.787247084081173,2.4305681885406374,-0.2478724708408117,335.84416965022683,68.00010371208191,0.10864669434886,0.0,0.5625,0.5223214285714286,0.265,0.0,0.0,0.0,,,,,,,0.0,24.787247084081173,,,,,2.559923797702789,2.777427153873444,0.867434355225414,1.2856856487691402,20000.0,,,,,,14395.365946875,,,,,,,0.0005,
broadcast_zm_seed2 seed=2,broadcast_zm_seed2,seed2,2,runs/qmix_pcp_full_20260627_165504/broadcast_zm/seed2/metrics.csv,100,20000.0,2000000.0,-5.090913206338882,-35.13621664047241,-0.2322041507363319,-0.3604120822191238,,,,,89.15355482697487,59.10825139284134,,,0.0023619301556721,0.0002688719109932,232.97794997226447,14.006004251539707,2.329779499722645,0.140060042515397,232.97794997226447,14.006004251539707,2.329779499722645,0.140060042515397,307.0008011115715,88.02885539084673,0.1229011218167652,0.0121327315263926,0.0729166666666666,0.0223214285714285,0.255,0.04,5.090913206338882,35.13621664047241,,,,,,,0.0,0.0,,,,,2.5636328886032103,3.09116741104126,0.9891854780167342,2.296866819560528,20000.0,,,,,,175.66193422851563,,,,,,,0.0005,
graph_seed1 seed=1,graph_seed1,seed1,1,runs/qmix_pcp_full_20260627_165504/graph/seed1/metrics.csv,100,20000.0,2000000.0,31.64201381802559,31.64201381802559,0.0070740993618965,-0.0609332778811454,,,,,102.82726562023164,102.82726562023164,,,0.0097903327754377,0.0082470947582932,216.68638866767287,-31.931281231343743,2.1668638866767287,-0.3193128123134374,216.68638866767287,-31.931281231343743,2.1668638866767287,-0.3193128123134374,297.5919957458973,48.974325846880674,0.0803924542248055,0.0,0.2544642857142857,0.2410714285714285,0.245,0.0,0.0,0.0,,,,,,,0.0,31.931281231343743,,,,,2.7287327915191653,2.928656205558777,1.467208376377821,2.1838529291749,20000.0,,,,,,1356.0948211425782,,,,,,,0.0005,
graph_seed8 seed=8,graph_seed8,seed8,8,runs/qmix_pcp_full_20260627_165504/graph/seed8/metrics.csv,100,20000.0,2000000.0,14.718876130878924,-27.81371140480041,-0.1631475113630295,-0.2776023875951767,,,,,92.94548416882752,50.41289663314819,,,0.0061742099580701,0.0038929695953263,206.8778621815145,-54.18705999851227,2.068778621815145,-0.5418705999851227,206.8778621815145,-54.18705999851227,2.068778621815145,-0.5418705999851227,279.3309994004667,18.26607722043991,0.0996729192444866,0.0,0.1696428571428571,0.1294642857142857,0.235,0.0,0.0,27.81371140480041,,,,,,,0.0,54.18705999851227,,,,,2.774408669090271,3.7778436344146726,1.3577116209827365,4.190495474338531,20000.0,,,,,,761.9293787597657,,,,,,,0.0005,
identity_seed9 seed=9,identity_seed9,seed9,9,runs/qmix_pcp_full_20260627_165504/identity/seed9/metrics.csv,100,20000.0,2000000.0,-10.62258692085743,-39.37535563111305,-0.2215055090308189,-0.3041377726793289,,,,,51.20678512752056,22.45401641726494,,,0.002408111664183,0.0012265479227649,192.6867433153093,-14.888927753083408,1.9268674331530928,-0.148889277530834,192.6867433153093,-14.888927753083408,1.9268674331530928,-0.148889277530834,232.1831088066101,24.607437738217413,0.0722181691451332,0.0,0.0833333333333333,0.0446428571428571,0.215,0.0,10.62258692085743,39.37535563111305,,,,,,,0.0,14.888927753083408,,,,,2.5520090730667118,2.994951937103272,0.9821123668551444,1.388892765268683,20000.0,,,,,,353.40175732421875,,,,,,,0.0005,
graph_seed2 seed=2,graph_seed2,seed2,2,runs/qmix_pcp_full_20260627_165504/graph/seed2/metrics.csv,100,20000.0,2000000.0,-1.4838347136974337,-34.23128516972065,-0.2493413079380989,-0.2590543407797813,,,,,89.63247635960579,56.88502590358257,,,0.0037803666100737,0.0037803666100737,176.8820395246148,-30.21316334977746,1.768820395246148,-0.3021316334977746,176.8820395246148,-30.21316334977746,1.768820395246148,-0.3021316334977746,272.2026850655675,65.10748219117522,0.0634811066167984,0.0,0.1458333333333333,0.125,0.205,0.0,1.4838347136974337,34.23128516972065,,,,,,,0.0,30.21316334977746,,,,,2.904384743499756,3.3514298206329345,1.238492733836174,2.233787442445755,20000.0,,,,,,368.9446907470703,,,,,,,0.0005,
graph_zm_seed5 seed=5,graph_zm_seed5,seed5,5,runs/qmix_pcp_full_20260627_165504/graph_zm/seed5/metrics.csv,100,20000.0,2000000.0,-2.536397412419319,-26.47566357254982,-0.2146948598504066,-0.3109673333883285,,,,,85.94938950240612,62.01012334227562,,,0.003061548900622,0.0009924134473291,143.67578822560608,-23.986473746597767,1.436757882256061,-0.2398647374659776,143.67578822560608,-23.986473746597767,1.436757882256061,-0.2398647374659776,223.3578681666404,55.69560619443655,0.0533893903639301,0.0,0.0833333333333333,0.03125,0.17,0.0,2.536397412419319,26.47566357254982,,,,,,,0.0,23.986473746597767,,,,,2.663349303627014,2.9801959663391115,1.726443298086524,2.29775440633297,20000.0,,,,,,198.50933823242187,,,,,,,0.0005,
graph_zm_seed1 seed=1,graph_zm_seed1,seed1,1,runs/qmix_pcp_full_20260627_165504/graph_zm/seed1/metrics.csv,100,20000.0,2000000.0,0.6486222445964813,-30.19816666841507,-0.2343613784909248,-0.266013539648056,,,,,66.36686423420906,35.52007532119751,,,0.0028727117636328,0.0013400748427019,141.14069353416562,-39.01070022583008,1.4114069353416565,-0.3901070022583008,141.14069353416562,-39.01070022583008,1.4114069353416565,-0.3901070022583008,234.32178266718984,54.17038890719414,0.0586365219969945,0.0,0.0677083333333333,0.0491071428571428,0.175,0.0,0.0,30.19816666841507,,,,,,,0.0,39.01070022583008,,,,,2.5882211101531984,2.693823540496826,1.4879631286486985,3.646507861977443,20000.0,,,,,,178.43467683105467,,,,,,,0.0005,
identity_seed1 seed=1,identity_seed1,seed1,1,runs/qmix_pcp_full_20260627_165504/identity/seed1/metrics.csv,100,20000.0,2000000.0,-12.397305458784103,-35.9768570959568,-0.2229947766423225,-0.2993764208197593,,,,,63.152927577495575,39.57337594032288,,,0.0027086270590667,0.0005503171571451,132.86330124735832,-48.64334048330784,1.3286330124735832,-0.4864334048330784,132.86330124735832,-48.64334048330784,1.3286330124735832,-0.4864334048330784,240.26161355525252,58.75497182458639,0.054346623651119,0.0,0.0625,0.0178571428571428,0.17,0.0,12.397305458784103,35.9768570959568,,,,,,,0.0,48.64334048330784,,,,,2.3829539428710937,2.725124636554718,1.3170892509818075,4.260882486104965,20000.0,,,,,,201.41452198486328,,,,,,,0.0005,
attention_seed4 seed=4,attention_seed4,seed4,4,runs/qmix_pcp_full_20260627_165504/attention/seed4/metrics.csv,100,20000.0,2000000.0,62.85844913125038,0.7041721642017365,0.3574694740056992,0.2238571869730949,,,,,148.36903378367424,86.2147568166256,,,0.018900994031332,0.0149063871949063,125.09580051898956,56.23897635191679,1.2509580051898956,0.5623897635191679,125.09580051898956,56.23897635191679,1.2509580051898956,0.5623897635191679,260.68631172180176,191.82948755472896,0.0601298442166976,0.0263573037420817,0.328125,0.2544642857142857,0.185,0.11,0.0,0.0,,,,,,,0.0,0.0,,,,,2.6107035890579224,2.860761111831665,0.8796049501746893,3.173416259735822,20000.0,,,,,,3635.4823578125,,,,,,,0.0005,
graph_seed0 seed=0,graph_seed0,seed0,0,runs/qmix_pcp_full_20260627_165504/graph/seed0/metrics.csv,100,20000.0,2000000.0,19.123585373163223,8.571044087409973,0.0016532066464424,-0.1152464176774025,,,,,115.24078074097632,104.68823945522308,,,0.009798022813752,0.0076834677197644,112.14088136516511,-43.32029861211777,1.1214088136516511,-0.4332029861211777,112.14088136516511,-43.32029861211777,1.1214088136516511,-0.4332029861211777,160.7921178843826,5.330937907099724,0.0384570390402329,0.0,0.3072916666666667,0.2008928571428571,0.145,0.0,0.0,0.0,,,,,,,0.0,43.32029861211777,,,,,2.711835894012451,2.976069284629822,1.5903301189094785,4.2298107278347015,20000.0,,,,,,1293.0279662109374,,,,,,,0.0005,
broadcast_zm_seed0 seed=0,broadcast_zm_seed0,seed0,0,runs/qmix_pcp_full_20260627_165504/broadcast_zm/seed0/metrics.csv,100,20000.0,2000000.0,-10.228288888931274,-29.43344897031784,-0.2208005467534065,-0.2875845425724983,,,,,81.58582377433777,62.3806636929512,,,0.0027261322725652,0.0014069430053116,92.34130491688848,-24.13978824391961,0.9234130491688848,-0.2413978824391961,92.34130491688848,-24.13978824391961,0.9234130491688848,-0.2413978824391961,146.3991553671658,29.91806220635772,0.0431076607131379,0.0,0.0677083333333333,0.0357142857142857,0.11,0.0,10.228288888931274,29.43344897031784,,,,,,,0.0,24.13978824391961,,,,,2.474109347820282,2.873646607875824,1.4480668532848358,2.3139788489043718,20000.0,,,,,,143.4228336791992,,,,,,,0.0005,
graph_seed6 seed=6,graph_seed6,seed6,6,runs/qmix_pcp_full_20260627_165504/graph/seed6/metrics.csv,100,20000.0,2000000.0,-2.503010243177414,-2.503010243177414,-0.1554726882457733,-0.1777519573807716,,,,,81.58025622367859,81.58025622367859,,,0.0064532762204996,0.0062883310021303,66.27421455085278,9.843395981937649,0.6627421455085277,0.0984339598193764,66.27421455085278,9.843395981937649,0.6627421455085277,0.0984339598193764,198.89369849860668,142.46287992969155,0.0296035482681855,0.0118234730845635,0.1785714285714285,0.1785714285714285,0.115,0.05,2.503010243177414,2.503010243177414,,,,,,,0.0,0.0,,,,,2.8176940357208253,3.5083504653930664,2.377973447442055,3.2288758677244185,20000.0,,,,,,1673.086258154297,,,,,,,0.0005,
