[env] scenario=simple_spread n_agents=3 obs_dim=14 action_dim=9 state_dim=43 num_envs=32
[train] Starting: total_iters=625 T=100 B=32 device=cuda:0 seed=2 render=off
iter=  20 step=  67200 ep_ret=-550.063 step_rew=-5.5006 pol=-0.0025 val=0.0230 ent=2.0794 tot=-0.0118 agnorm=0.049 cgnorm=0.098 kl=0.0024 clipf=0.020 ev=+0.484 r0=1.0000 lr=7.0e-04 seed=2
iter=  21 step=  70400 ep_ret=-533.014 step_rew=-5.3301 pol=-0.0025 val=0.0160 ent=2.0408 tot=-0.0149 agnorm=0.056 cgnorm=0.063 kl=0.0037 clipf=0.029 ev=+0.626 r0=1.0000 lr=7.0e-04 seed=2
iter=  22 step=  73600 ep_ret=-519.102 step_rew=-5.1910 pol=-0.0018 val=0.0205 ent=2.0139 tot=-0.0117 agnorm=0.064 cgnorm=0.062 kl=0.0028 clipf=0.026 ev=+0.639 r0=1.0000 lr=7.0e-04 seed=2
iter=  23 step=  76800 ep_ret=-538.570 step_rew=-5.3857 pol=-0.0028 val=0.0223 ent=1.9866 tot=-0.0115 agnorm=0.072 cgnorm=0.063 kl=0.0031 clipf=0.031 ev=+0.411 r0=1.0000 lr=7.0e-04 seed=2
iter=  24 step=  80000 ep_ret=-560.999 step_rew=-5.6100 pol=-0.0015 val=0.0197 ent=2.0226 tot=-0.0119 agnorm=0.055 cgnorm=0.054 kl=0.0026 clipf=0.024 ev=+0.628 r0=1.0000 lr=7.0e-04 seed=2
iter=  25 step=  83200 ep_ret=-572.754 step_rew=-5.7275 pol=-0.0023 val=0.0148 ent=2.0036 tot=-0.0150 agnorm=0.058 cgnorm=0.058 kl=0.0032 clipf=0.030 ev=+0.705 r0=1.0000 lr=7.0e-04 seed=2
iter=  26 step=  86400 ep_ret=-614.968 step_rew=-6.1497 pol=-0.0026 val=0.0234 ent=2.0098 tot=-0.0110 agnorm=0.064 cgnorm=0.057 kl=0.0038 clipf=0.043 ev=+0.694 r0=1.0000 lr=7.0e-04 seed=2
iter=  27 step=  89600 ep_ret=-599.145 step_rew=-5.9915 pol=-0.0022 val=0.0165 ent=1.9967 tot=-0.0139 agnorm=0.057 cgnorm=0.074 kl=0.0027 clipf=0.018 ev=+0.710 r0=1.0000 lr=7.0e-04 seed=2
iter=  28 step=  92800 ep_ret=-582.142 step_rew=-5.8214 pol=-0.0016 val=0.0150 ent=1.9845 tot=-0.0139 agnorm=0.053 cgnorm=0.059 kl=0.0030 clipf=0.025 ev=+0.696 r0=1.0000 lr=7.0e-04 seed=2
iter=  29 step=  96000 ep_ret=-594.721 step_rew=-5.9472 pol=-0.0026 val=0.0143 ent=1.9993 tot=-0.0155 agnorm=0.077 cgnorm=0.073 kl=0.0023 clipf=0.019 ev=+0.676 r0=1.0000 lr=7.0e-04 seed=2
iter=  30 step=  99200 ep_ret=-580.800 step_rew=-5.8080 pol=-0.0027 val=0.0176 ent=1.9819 tot=-0.0137 agnorm=0.061 cgnorm=0.057 kl=0.0029 clipf=0.028 ev=+0.657 r0=1.0000 lr=7.0e-04 seed=2
iter=  31 step= 102400 ep_ret=-600.436 step_rew=-6.0044 pol=-0.0016 val=0.0146 ent=1.9381 tot=-0.0137 agnorm=0.043 cgnorm=0.052 kl=0.0023 clipf=0.011 ev=+0.665 r0=1.0000 lr=7.0e-04 seed=2
iter=  32 step= 105600 ep_ret=-592.596 step_rew=-5.9260 pol=-0.0015 val=0.0187 ent=1.9475 tot=-0.0116 agnorm=0.054 cgnorm=0.055 kl=0.0017 clipf=0.011 ev=+0.609 r0=1.0000 lr=7.0e-04 seed=2
iter=  33 step= 108800 ep_ret=-605.671 step_rew=-6.0567 pol=-0.0015 val=0.0221 ent=1.9393 tot=-0.0099 agnorm=0.053 cgnorm=0.057 kl=0.0020 clipf=0.013 ev=+0.594 r0=1.0000 lr=7.0e-04 seed=2
iter=  34 step= 112000 ep_ret=-594.339 step_rew=-5.9434 pol=-0.0017 val=0.0127 ent=1.9318 tot=-0.0147 agnorm=0.063 cgnorm=0.072 kl=0.0023 clipf=0.023 ev=+0.703 r0=1.0000 lr=7.0e-04 seed=2
iter=  35 step= 115200 ep_ret=-585.679 step_rew=-5.8568 pol=-0.0024 val=0.0151 ent=1.9410 tot=-0.0142 agnorm=0.067 cgnorm=0.101 kl=0.0037 clipf=0.039 ev=+0.578 r0=1.0000 lr=7.0e-04 seed=2
iter=  36 step= 118400 ep_ret=-610.981 step_rew=-6.1098 pol=-0.0021 val=0.0173 ent=1.9750 tot=-0.0132 agnorm=0.058 cgnorm=0.075 kl=0.0022 clipf=0.015 ev=+0.717 r0=1.0000 lr=7.0e-04 seed=2
iter=  37 step= 121600 ep_ret=-596.840 step_rew=-5.9684 pol=-0.0022 val=0.0146 ent=1.9706 tot=-0.0146 agnorm=0.066 cgnorm=0.047 kl=0.0031 clipf=0.030 ev=+0.723 r0=1.0000 lr=7.0e-04 seed=2
iter=  38 step= 124800 ep_ret=-552.849 step_rew=-5.5285 pol=-0.0024 val=0.0123 ent=1.9651 tot=-0.0159 agnorm=0.052 cgnorm=0.055 kl=0.0016 clipf=0.008 ev=+0.706 r0=1.0000 lr=7.0e-04 seed=2
iter=  39 step= 128000 ep_ret=-554.911 step_rew=-5.5491 pol=-0.0020 val=0.0138 ent=2.0118 tot=-0.0153 agnorm=0.069 cgnorm=0.063 kl=0.0037 clipf=0.039 ev=+0.695 r0=1.0000 lr=7.0e-04 seed=2
iter=  40 step= 131200 ep_ret=-529.265 step_rew=-5.2926 pol=-0.0019 val=0.0114 ent=1.9876 tot=-0.0161 agnorm=0.056 cgnorm=0.058 kl=0.0018 clipf=0.008 ev=+0.716 r0=1.0000 lr=7.0e-04 seed=2
iter=  41 step= 134400 ep_ret=-603.424 step_rew=-6.0342 pol=-0.0024 val=0.0139 ent=1.9977 tot=-0.0155 agnorm=0.071 cgnorm=0.045 kl=0.0046 clipf=0.052 ev=+0.684 r0=1.0000 lr=7.0e-04 seed=2
iter=  42 step= 137600 ep_ret=-539.503 step_rew=-5.3950 pol=-0.0019 val=0.0110 ent=1.9912 tot=-0.0163 agnorm=0.061 cgnorm=0.042 kl=0.0015 clipf=0.002 ev=+0.691 r0=1.0000 lr=7.0e-04 seed=2
iter=  43 step= 140800 ep_ret=-539.445 step_rew=-5.3945 pol=-0.0019 val=0.0105 ent=2.0352 tot=-0.0170 agnorm=0.066 cgnorm=0.042 kl=0.0042 clipf=0.034 ev=+0.712 r0=1.0000 lr=7.0e-04 seed=2
iter=  44 step= 144000 ep_ret=-536.572 step_rew=-5.3657 pol=-0.0039 val=0.0127 ent=2.0241 tot=-0.0178 agnorm=0.092 cgnorm=0.049 kl=0.0040 clipf=0.047 ev=+0.665 r0=1.0000 lr=7.0e-04 seed=2
iter=  45 step= 147200 ep_ret=-579.421 step_rew=-5.7942 pol=-0.0020 val=0.0092 ent=2.0379 tot=-0.0178 agnorm=0.076 cgnorm=0.032 kl=0.0041 clipf=0.045 ev=+0.683 r0=1.0000 lr=7.0e-04 seed=2
