iter,global_step,episode_return,mean_step_reward,episode_return_gap_to_zero,episode_return_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,td_loss,q_tot_mean,target_mean,grad_norm,mixer_w_min,epsilon,updates,buffer_size,lr,seed,alpha,env_alpha,capture_rate,detection_event_rate,capture_without_recent_detection_rate,window_open,steps_since_detection
6874,220000,-28.28576797246933,-0.3117213928937912,28.28576797246933,54.61756771802902,2.55041272354126,0.00185,0.0005210661813296932,-39.6389408223331,-0.39638940822333096,-39.6389408223331,-0.39638940822333096,100.0,3.655224903523922,0.0,0.0,39.6389408223331,51.76872193440795,2176,0.4469228746891022,9.462963507843018,9.459923618316651,81.07258089294433,3.3527612686157227e-08,0.050000000000000044,6719,100000,0.0005,3,0.0,0.0,0.026041666666666668,0.58465,0.0,0.59875,15.21065
7499,240000,-29.13219916820526,-0.3609967495441437,29.13219916820526,53.77113652229309,2.9331196563720705,0.0004,0.00010170044009516915,-37.778571639209986,-0.37778571639209985,-37.778571639209986,-0.37778571639209985,100.0,3.4163383953273296,0.0,0.0,37.778571639209986,53.62909111753106,2400,0.4480608298540115,9.345270407867432,9.344245106506348,80.04972962646484,3.725290298461914e-09,0.050000000000000044,7344,100000,0.0005,3,0.0,0.0,0.013392857142857142,0.5647,0.0,0.5739,16.1772
8124,260000,-27.999580577015877,-0.3076944306850433,27.999580577015877,54.903755113482475,2.8768407950401307,0.0034,0.0008770027400531429,-80.56718300282955,-0.8056718300282956,-80.56718300282955,-0.8056718300282956,100.0,7.114510493203998,0.0,0.0,80.56718300282955,10.840479753911495,2592,0.4715544013977051,9.055117527770996,9.054112000274658,79.98712965087891,1.30385160446167e-08,0.050000000000000044,7969,100000,0.0005,3,0.0,0.0,0.036458333333333336,0.54975,0.0,0.56275,14.93955
8749,280000,-27.699571907520294,-0.3110086073875427,27.699571907520294,55.20376378297806,2.712049534511566,0.0009,0.0002424536611466373,-38.57243625074625,-0.3857243625074625,-38.57243625074625,-0.3857243625074625,100.0,3.604934613108635,0.0,0.0,38.57243625074625,52.8352265059948,2784,0.4679554050445557,8.976938123321533,8.973268584442138,80.62618499450683,1.1175870895385742e-08,0.050000000000000044,8594,100000,0.0005,3,0.0,0.0,0.015625,0.58575,0.0,0.59175,15.25585
9374,300000,-38.244942396879196,-0.3378008839726448,38.244942396879196,44.658393293619156,2.918323104476929,0.0005,0.0001276056074673165,-38.113715782761574,-0.38113715782761576,-38.113715782761574,-0.38113715782761576,100.0,3.6425759279727936,0.0,0.0,38.113715782761574,53.29394697397947,2976,0.44927124466896057,8.368737301635742,8.36509328994751,77.17609585571289,4.470348358154297e-08,0.050000000000000044,9219,100000,0.0005,3,0.0,0.0,0.010416666666666666,0.58815,0.0,0.5942,15.33875
9999,320000,-21.665451779961586,-0.3364774500131607,21.665451779961586,61.237883910536766,3.04542583398819,0.00415,0.0010258499773084988,-31.417634077370167,-0.31417634077370166,-31.417634077370167,-0.31417634077370166,100.0,2.9906940555572508,0.0,0.0,31.417634077370167,59.99002867937088,3200,0.4464064535975456,8.341555130767823,8.33929778137207,77.50106510009766,0.0,0.050000000000000044,9844,100000,0.0005,3,0.0,0.0,0.026785714285714284,0.53115,0.0,0.54445,17.7222
10624,340000,-32.163723304867744,-0.3405690390944481,32.163723304867744,50.73961238563061,2.896752398490906,0.0009,0.00023096155669232222,-26.580068062990904,-0.265800680629909,-26.580068062990904,-0.265800680629909,100.0,2.506937454165891,0.0,0.0,26.580068062990904,64.82759469375014,3392,0.47526487460136413,8.207232374572754,8.203796598052978,80.20570333251953,1.2665987014770508e-07,0.050000000000000044,10469,100000,0.0005,3,0.0,0.0,0.005208333333333333,0.5433,0.0,0.55395,15.85285
11249,360000,-48.74595521390438,-0.368528443980217,48.74595521390438,34.15738047659397,2.992378182697296,0.00175,0.0004383352277558235,-30.179088681936264,-0.3017908868193626,-30.179088681936264,-0.3017908868193626,100.0,2.863852798342705,0.0,0.0,30.179088681936264,61.22857407480478,3584,0.45730218700170516,8.417574822235107,8.415367098236084,80.20959295043946,7.450580596923828e-09,0.050000000000000044,11094,100000,0.0005,3,0.0,0.0,0.026041666666666668,0.5212,0.0,0.5327,18.53465
11874,380000,-36.76197296380997,-0.32245140619277957,36.76197296380997,46.141362726688385,2.807102429676056,0.00075,0.00019700021574250553,-37.43457483500242,-0.3743457483500242,-37.43457483500242,-0.3743457483500242,100.0,3.581967802643776,0.0,0.0,37.43457483500242,53.973087921738625,3776,0.48253000750541686,8.37422889328003,8.371024774169921,87.65694925842286,3.91155481338501e-08,0.050000000000000044,11719,100000,0.0005,3,0.0,0.0,0.010416666666666666,0.5232,0.0,0.5384,17.89475
12499,400000,-28.29379004240036,-0.27808809380531313,28.29379004240036,54.60954564809799,2.7460951760292054,0.00505,0.0013480703940237074,-44.30999692156911,-0.4430999692156911,-44.30999692156911,-0.4430999692156911,100.0,4.272200222611428,0.0,0.0,44.30999692156911,47.09766583517194,4000,0.5184758386850357,8.510435746765136,8.509561212158204,91.0817169342041,6.705522537231445e-08,0.050000000000000044,12344,100000,0.0005,3,0.0,0.0,0.026785714285714284,0.5437,0.0,0.561,17.3574
