iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate,capture_c1_participation,dist_full_sight,dist_sensor_limited,marginal_c1_rate,knn_c1_sighted_frac
0,3200,-91.73815870285034,-0.9173815721273422,-91.73815870285034,-0.9173815721273422,0.0,91.73815870285034,0.9173815721273422,0.0,0.0,4.008419435024262,0.0,0.0,-96.86361327767372,-0.9686361327767372,-96.86361327767372,-0.9686361327767372,100.0,4.945835636556149,0.0,0.0,96.86361327767372,0.0,32,-0.0009966459625516677,0.679845678806305,1.607817804813385,0.3228480190038681,0.025335456244647503,0.025335456244647503,0.2027475655078888,0.0016393264399084929,0.004659374989569187,-0.501807451248169,1.0,0.01,0.0007,0,0.25,0.25,0.0,0.0,nan,4.008419435024262,0.0,nan
1,6400,-90.99393713474274,-0.9099393552541732,-90.99393713474274,-0.9099393552541732,0.0,90.99393713474274,0.9099393552541732,0.744221568107605,0.0074422168731689275,3.795537302494049,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.0005624548341787161,0.43722056448459623,1.6011717081069947,0.20205920487642287,0.0210661556571722,0.0210661556571722,0.25703958570957186,0.0012959630632396462,0.0,0.1490875482559204,1.0,0.009985576923076923,0.0006988942307692308,0,0.25,0.25,0.0,0.0,nan,3.795537302494049,0.0,nan
2,9600,-103.06564581394196,-1.0306564199924468,-103.06564581394196,-1.0306564199924468,0.0,103.06564581394196,1.0306564199924468,-11.327487111091614,-0.11327484786510467,4.678709859848023,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,-0.00020067934640195518,0.5151994854211808,1.593740737438202,0.24150762856006622,0.020965574122965337,0.020965574122965337,0.3099494412541389,0.00062558250901956,0.0,0.37440258264541626,1.0,0.009971153846153847,0.0006977884615384615,0,0.25,0.25,0.0,0.0,nan,4.678709859848023,0.0,nan
3,12800,-98.22223746776581,-0.9822223484516144,-98.22223746776581,-0.9822223484516144,0.0,98.22223746776581,0.9822223484516144,-6.484078764915466,-0.06484077632427221,4.332211742401123,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,-0.00048543302317121116,0.46046602725982666,1.5993878245353699,0.21382290571928025,0.02174618411809206,0.02174618411809206,0.28672441840171814,0.0011231759526711279,0.0006687500048428774,0.44902658462524414,1.0,0.00995673076923077,0.0006966826923076923,0,0.25,0.25,0.0,0.0,nan,4.332211742401123,0.0,nan
4,16000,-87.84224450588226,-0.8784224510192871,-87.84224450588226,-0.8784224510192871,0.0,87.84224450588226,0.8784224510192871,3.8959141969680786,0.038959121108055106,4.010815618038177,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,-0.0004146844138190886,0.29950769543647765,1.6003408312797547,0.13342808112502097,0.020568401366472245,0.020568401366472245,0.24076323062181473,0.0011406455949329322,0.0,0.5953751802444458,1.0,0.009942307692307693,0.0006955769230769231,0,0.25,0.25,0.0,0.0,nan,4.010815618038177,0.0,nan
5,19200,-91.83728659152985,-0.9183728897571564,-91.83728659152985,-0.9183728897571564,0.0,91.83728659152985,0.9183728897571564,-0.0991278886795044,-0.0009913176298141924,4.546813998222351,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,192,-0.00040489938015539904,0.35862008333206175,1.5888420939445496,0.16313130259513856,0.015467282850295305,0.015467282850295305,0.289265114068985,0.0015964722850188057,0.001546875014901161,0.528229832649231,1.0,0.009927884615384616,0.0006944711538461538,0,0.25,0.25,0.0,0.0,nan,4.546813998222351,0.0,nan
6,22400,-85.05374884605408,-0.8505374753475189,-85.05374884605408,-0.8505374753475189,0.0,85.05374884605408,0.8505374753475189,6.684409856796265,0.06684409677982328,3.699273633956909,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,224,-0.0005675530052103639,0.31249645352363586,1.572441291809082,0.1400923363864422,0.025947166606783867,0.025947166606783867,0.25446089655160903,0.001737948008304008,0.00840312484651804,0.6206523776054382,1.0,0.00991346153846154,0.0006933653846153846,0,0.25,0.25,0.0,0.0,nan,3.699273633956909,0.0,nan
7,25600,-85.47805154323578,-0.8547805744409561,-85.47805154323578,-0.8547805744409561,0.0,85.47805154323578,0.8547805744409561,6.260107159614563,0.06260099768638605,4.293002052307129,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256,-0.0008453535010223944,0.2871014207601547,1.5670345783233643,0.1271932192146778,0.0381244009360671,0.0381244009360671,0.2675651669502258,0.0020768220711038206,0.01490937510097865,0.570169985294342,1.0,0.009899038461538463,0.0006922596153846154,0,0.25,0.25,0.0,0.0,nan,4.293002052307129,0.0,nan
8,28800,-81.96181058883667,-0.8196181333065033,-81.96181058883667,-0.8196181333065033,0.0,81.96181058883667,0.8196181333065033,9.776348114013672,0.09776343882083882,3.900721230506897,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288,-0.00035153956809779173,0.23938333243131638,1.5663961887359619,0.10385690331459045,0.0201911985874176,0.0201911985874176,0.2160193666815758,0.0006245399654294197,0.0,0.6474032402038574,1.0,0.009884615384615384,0.0006911538461538461,0,0.25,0.25,0.0,0.0,nan,3.900721230506897,0.0,nan
9,32000,-87.21613454818726,-0.8721613615751267,-87.21613454818726,-0.8721613615751267,0.0,87.21613454818726,0.8721613615751267,4.522024154663086,0.04522021055221548,4.046593515872956,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,320,-0.0005885267461763988,0.2922604739665985,1.566984272003174,0.13007527589797974,0.03030584640800953,0.03030584640800953,0.24876735508441924,0.0018357043209111558,0.013584374822676182,0.500193178653717,1.0,0.009870192307692307,0.0006900480769230769,0,0.25,0.25,0.0,0.0,nan,4.046593515872956,0.0,nan
10,35200,-76.50467622280121,-0.7650467753410339,-76.50467622280121,-0.7650467753410339,0.0,76.50467622280121,0.7650467753410339,15.233482480049133,0.15233479678630824,3.2504980754852295,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,352,-0.0004927670894218749,0.1704806789755821,1.5782163739204407,0.06919303722679615,0.02163631860166788,0.02163631860166788,0.20130496919155122,0.0013713795120570017,0.002834375109523535,0.6874540448188782,1.0,0.00985576923076923,0.0006889423076923077,0,0.25,0.25,0.0,0.0,nan,3.2504980754852295,0.0,nan
11,38400,-86.41281056404114,-0.8641281449794769,-86.41281056404114,-0.8641281449794769,0.0,86.41281056404114,0.8641281449794769,5.325348138809204,0.053253427147865295,4.392152943611145,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,384,-0.00027805483614642414,0.29167731702327726,1.5871582984924317,0.12994083166122436,0.01921868361532688,0.01921868361532688,0.2405840888619423,0.0009903909271091675,0.0,0.5314357280731201,1.0,0.009841346153846154,0.0006878365384615384,0,0.25,0.25,0.0,0.0,nan,4.392152943611145,0.0,nan
12,41600,-90.05737018585205,-0.9005736976861953,-90.05737018585205,-0.9005736976861953,0.0,90.05737018585205,0.9005736976861953,1.680788516998291,0.01680787444114684,4.111949830055237,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,416,-0.0008103297555237532,0.2890048027038574,1.5896023154258727,0.12807117253541947,0.038866450823843476,0.038866450823843476,0.2465468615293503,0.002147113274986947,0.011043750308454036,0.4835692048072815,1.0,0.009826923076923077,0.0006867307692307692,0,0.25,0.25,0.0,0.0,nan,4.111949830055237,0.0,nan
13,44800,-88.22423326969147,-0.8822423583269119,-88.22423326969147,-0.8822423583269119,0.0,88.22423326969147,0.8822423583269119,3.5139254331588745,0.03513921380043028,3.7721298027038572,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,448,-0.00040879011297647596,0.2526113882660866,1.5873764634132386,0.1103207714855671,0.032497511431574824,0.032497511431574824,0.24890632033348084,0.0009533674485286269,0.0,0.5388655662536621,1.0,0.0098125,0.000685625,0,0.25,0.25,0.0,0.0,nan,3.7721298027038572,0.0,nan
14,48000,-94.24347221851349,-0.9424347341060638,-94.24347221851349,-0.9424347341060638,0.0,94.24347221851349,0.9424347341060638,-2.505313515663147,-0.02505316197872165,4.386868367195129,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,480,-0.0007390997506732333,0.3345170199871063,1.583137822151184,0.1510077089071274,0.038050857931375505,0.038050857931375505,0.29346847385168073,0.0016217520889771297,0.0027906250612431903,0.5498090982437134,1.0,0.009798076923076923,0.0006845192307692307,0,0.25,0.25,0.0,0.0,nan,4.386868367195129,0.0,nan
15,51200,-90.8959749341011,-0.9089597547054291,-90.8959749341011,-0.9089597547054291,0.0,90.8959749341011,0.9089597547054291,0.8421837687492371,0.008421817421913058,4.260176837444305,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,512,-0.00022702458075798403,0.26940664649009705,1.5734408497810364,0.11908229887485504,0.024009704031050204,0.024009704031050204,0.2565730884671211,0.0018319704191530322,0.003484374936670065,0.5334030389785767,1.0,0.009783653846153846,0.0006834134615384615,0,0.25,0.25,0.0,0.0,nan,4.260176837444305,0.0,nan
16,54400,-93.555295586586,-0.9355529397726059,-93.555295586586,-0.9355529397726059,0.0,93.555295586586,0.9355529397726059,-1.8171368837356567,-0.018171367645263725,4.6121566247940065,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,544,-0.000772071550303366,0.3006067633628845,1.5796650052070618,0.13409919664263725,0.024466442316770552,0.024466442316770552,0.2814378678798676,0.001302519051751392,0.0038187499856576325,0.47412657737731934,1.0,0.00976923076923077,0.0006823076923076923,0,0.25,0.25,0.0,0.0,nan,4.6121566247940065,0.0,nan
17,57600,-89.72938740253448,-0.8972939026355743,-89.72938740253448,-0.8972939026355743,0.0,89.72938740253448,0.8972939026355743,2.008771300315857,0.02008766949176788,3.8668732976913454,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,576,-0.0005728167661871453,0.20404155254364015,1.575598657131195,0.08607829734683037,0.024091426096856595,0.024091426096856595,0.25046733766794205,0.001709106917769903,0.004943749937228859,0.6149129867553711,1.0,0.009754807692307693,0.000681201923076923,0,0.25,0.25,0.0,0.0,nan,3.8668732976913454,0.0,nan
18,60800,-86.91375660896301,-0.8691375839710236,-86.91375660896301,-0.8691375839710236,0.0,86.91375660896301,0.8691375839710236,4.824402093887329,0.048243988156318585,3.7069999146461488,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,608,-0.0005217690644983008,0.1825217843055725,1.56036936044693,0.07554052583873272,0.022969966009259223,0.022969966009259223,0.23464084416627884,0.001048891424580226,0.0015218749642372132,0.6479844450950623,1.0,0.009740384615384616,0.0006800961538461538,0,0.25,0.25,0.0,0.0,nan,3.7069999146461488,0.0,nan
19,64000,-86.66876542568207,-0.8666876333951951,-86.66876542568207,-0.8666876333951951,0.0,86.66876542568207,0.8666876333951951,5.069393277168274,0.050693938732147115,3.54263090133667,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,640,-0.0005408749676338642,0.18175920248031616,1.5628140211105346,0.0751388568431139,0.02507463302463293,0.02507463302463293,0.2652411609888077,0.0013703205942879565,0.001884375000372529,0.6313685178756714,1.0,0.00972596153846154,0.0006789903846153847,0,0.25,0.25,0.0,0.0,nan,3.54263090133667,0.0,nan
