iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate,detection_event_rate,capture_without_recent_detection_rate,window_open,steps_since_detection
0,3200,-76.90765385329723,-0.7690765190124512,-76.90765385329723,-0.7690765190124512,0.0,76.90765385329723,0.7690765190124512,0.0,0.0,6.311557669639587,0.0,0.0,-73.56050096079707,-0.7356050096079707,-73.56050096079707,-0.7356050096079707,100.0,7.2560500594973565,0.0,0.0,73.56050096079707,0.0,32,-0.0033167733843903592,0.6414389133453369,1.6045300841331482,0.3013573855161667,0.10221591591835022,0.10221591591835022,0.2902248285710812,0.005054222317994602,0.035450000688433646,-0.44692790508270264,1.0,0.01,0.0007,0,0.0,0.0,0.0,0.083125,0.0,0.0884375,50.20875
1,6400,-84.15139600634575,-0.8415140068531036,-84.15139600634575,-0.8415140068531036,0.0,84.15139600634575,0.8415140068531036,-7.243742153048515,-0.0724374878406524,5.9892820501327515,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-0.0014650237372727305,0.46964962482452394,1.6023326635360717,0.21735957115888596,0.05688656121492386,0.05688656121492386,0.3237490639090538,0.0025909213480192874,0.014643750240793452,0.023953557014465332,1.0,0.009985576923076923,0.0006988942307692308,0,0.0,0.0,0.0,0.0721875,0.0,0.0796875,50.8859375
2,9600,-83.70102381706238,-0.8370102053880691,-83.70102381706238,-0.8370102053880691,0.0,83.70102381706238,0.8370102053880691,-6.793369963765144,-0.06793368637561792,6.897349066734314,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,-0.0011076487561190618,0.3777927190065384,1.6045180082321167,0.17178981602191926,0.054006078839302064,0.054006078839302064,0.32490206956863404,0.00085967617233129,0.0016812500078231096,0.3452323079109192,1.0,0.009971153846153847,0.0006977884615384615,0,0.0,0.0,0.0,0.0021875,0.0,0.00375,55.5434375
3,12800,-78.40675729513168,-0.7840675753355026,-78.40675729513168,-0.7840675753355026,0.0,78.40675729513168,0.7840675753355026,-1.4991034418344498,-0.014991056323051422,5.6714076948165895,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,-0.0014372666378505983,0.32490996420383456,1.5972657203674316,0.1451141707599163,0.05308623686432838,0.05308623686432838,0.33500164151191714,0.0018474836979296295,0.011724999826401471,0.2672252058982849,1.0,0.00995673076923077,0.0006966826923076923,0,0.0,0.0,0.0,0.030625,0.0,0.0459375,52.600625
4,16000,-83.11088252067566,-0.8311087822914124,-83.11088252067566,-0.8311087822914124,0.0,83.11088252067566,0.8311087822914124,-6.203228667378426,-0.062032263278961164,6.187836971282959,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,-0.001610969317366795,0.35702645778656006,1.5776188850402832,0.16121708750724792,0.06622912511229515,0.06622912511229515,0.3093464016914368,0.002632987178367618,0.0197687501902692,0.3792552947998047,1.0,0.009942307692307693,0.0006955769230769231,0,0.0,0.0,0.0,0.0234375,0.0,0.033125,53.0278125
5,19200,-87.7355826497078,-0.8773558753728866,-87.7355826497078,-0.8773558753728866,0.0,87.7355826497078,0.8773558753728866,-10.82792879641056,-0.1082793563604354,7.14050184249878,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,192,-0.0017558598185424047,0.37666594982147217,1.5662440299987792,0.17102762311697006,0.057441554963588715,0.057441554963588715,0.3317156553268433,0.0029456234435205728,0.0267062496393919,0.30462348461151123,1.0,0.009927884615384616,0.0006944711538461538,0,0.0,0.0,0.0,0.035,0.0,0.044375,52.678125
6,22400,-56.89525955915451,-0.5689526346325874,-56.89525955915451,-0.5689526346325874,0.0,56.89525955915451,0.5689526346325874,20.012394294142723,0.20012388437986384,5.769817233085632,0.0109375,0.0016156270728471009,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,224,-0.001548304139275558,0.8703709900379181,1.554864799976349,0.41822310090065,0.04396747313439846,0.04396747313439846,0.3772711604833603,0.003567969919823101,0.03397500081919134,0.012542545795440674,1.0,0.00991346153846154,0.0006933653846153846,0,0.0,0.0,0.03125,0.108125,0.0,0.120625,47.2809375
7,25600,-71.87033984065056,-0.7187033647298813,-71.87033984065056,-0.7187033647298813,0.0,71.87033984065056,0.7187033647298813,5.037314012646675,0.05037315428256994,5.902609276771545,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256,-0.0014448615353789052,0.2001126617193222,1.5549530148506165,0.08321892917156219,0.06244497038424015,0.06244497038424015,0.2517650634050369,0.0029593333958478074,0.01990625022444874,0.47182440757751465,1.0,0.009899038461538463,0.0006922596153846154,0,0.0,0.0,0.0,0.0396875,0.0,0.043125,53.475625
8,28800,-63.8551210463047,-0.638551207780838,-63.8551210463047,-0.638551207780838,0.0,63.8551210463047,0.638551207780838,13.05253280699253,0.13052531123161326,5.210403342247009,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,288,-0.0020959207584150263,0.15104069709777831,1.554478657245636,0.05805900394916534,0.0757007796317339,0.0757007796317339,0.23163300454616548,0.003285208428861103,0.022912499867379664,0.5554308891296387,1.0,0.009884615384615384,0.0006911538461538461,0,0.0,0.0,0.0,0.096875,0.0,0.1025,48.4803125
9,32000,-72.66849076747894,-0.726684895157814,-72.66849076747894,-0.726684895157814,0.0,72.66849076747894,0.726684895157814,4.239163085818291,0.04239162385463724,5.634340538978576,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,320,-0.0018838681823805103,0.21398523300886155,1.5563344359397888,0.08974742889404297,0.06474951058626174,0.06474951058626174,0.24027271419763566,0.0036216360065741415,0.039143750653602184,0.3717518448829651,1.0,0.009870192307692307,0.0006900480769230769,0,0.0,0.0,0.0,0.0184375,0.0,0.0240625,54.818125
