iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,capture_rate
13,44800,27.501776944845915,0.2750178148597479,27.501776944845915,0.2750178148597479,0.0,0.0,0.0,67.46144571527839,0.6746144959330559,0.405607185959816,0.0690625,0.049133570666004246,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,448,-0.0017929699599433136,0.6933896780014038,1.503285789489746,0.3307528465986252,0.056205996125936505,0.056205996125936505,0.21842996925115585,0.002926999482588144,0.022499999788124114,0.16919273138046265,1.0,0.009412060301507538,0.0006549246231155779,0,0.0
14,48000,60.984607078135014,0.6098460606485605,60.984607078135014,0.6098460606485605,0.0,0.0,0.0,100.94427584856749,1.0094427417218685,0.37702893555164335,0.0996875,0.072393177388146,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,480,-0.001460299943942367,0.7931747019290925,1.503104603290558,0.38104771077632904,0.04172542318701744,0.04172542318701744,0.2985867254436016,0.0022733818132110173,0.013062499649822711,0.24002832174301147,1.0,0.009366834170854271,0.0006514572864321608,0,0.0
15,51200,56.57867664843798,0.5657867803424597,56.57867664843798,0.5657867803424597,0.0,0.0,0.0,96.53834541887045,0.9653834614157677,0.3273382256925106,0.0903125,0.0680403067220349,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,512,-0.0014519804669349766,0.6116425633430481,1.4970208168029786,0.2904146581888199,0.04314241670072079,0.04314241670072079,0.27033270746469495,0.0026016123403678646,0.014562500413740053,0.36953121423721313,1.0,0.009321608040201004,0.0006479899497487437,0,0.0
16,54400,72.26765812933445,0.7226765961945056,72.26765812933445,0.7226765961945056,0.0,0.0,0.0,112.22732689976692,1.1222732772678137,0.345448414683342,0.1078125,0.08013127729268923,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,544,-0.0020420153859692647,0.6873220264911651,1.4645918130874633,0.3280328869819641,0.04408671446144581,0.04408671446144581,0.3082099586725235,0.0022563394821190743,0.0187395830755122,0.36256980895996094,1.0,0.00927638190954774,0.0006445226130653266,0,0.0
17,57600,72.31369173526764,0.7231369122862816,72.31369173526764,0.7231369122862816,0.0,0.0,0.0,112.27336050570011,1.1227335933595897,0.401238102465868,0.1134375,0.08095519226916195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,576,-0.0014110585089656346,0.5176644384860992,1.4439420104026794,0.24409191012382508,0.04424042366445065,0.04424042366445065,0.29773746728897094,0.0013857349702448118,0.006739583297166974,0.3876442313194275,1.0,0.009231155778894473,0.0006410552763819095,0,0.0
18,60800,109.36787181999534,1.0936787053197623,109.36787181999534,1.0936787053197623,0.0,0.0,0.0,149.32754059042782,1.4932753863930703,0.32444629207253456,0.1428125,0.10782807944331406,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,608,-0.000710197753108055,0.6023369908332825,1.439324390888214,0.28723675608634947,0.033809784427285196,0.033809784427285196,0.3007719784975052,0.001204748691088753,0.007104166597127914,0.3185420036315918,1.0,0.009185929648241206,0.0006375879396984924,0,0.0
19,64000,109.48023617081344,1.0948023556917905,109.48023617081344,1.0948023556917905,0.0,0.0,0.0,149.4399049412459,1.4943990367650986,0.28269765004515646,0.13875,0.10817046401785753,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,640,-0.0021802816459675967,0.3501524031162262,1.4605155348777772,0.15954577773809434,0.05025633722543717,0.05025633722543717,0.2683318551629782,0.003003807215281995,0.022906249971129,0.3522491455078125,1.0,0.00914070351758794,0.0006341206030150753,0,0.0
20,67200,138.40788438916206,1.3840788140892983,138.40788438916206,1.3840788140892983,0.0,0.0,0.0,178.36755315959454,1.7836754951626064,0.31529619976878165,0.1709375,0.1299612209250277,385.01995573192835,3.8501995573192835,385.01995573192835,3.8501995573192835,100.0,0.1898004235420376,0.405,0.34039322224673146,0.0,507.3872436285019,672,-0.002195570819041137,0.4390570193529129,1.4624887108802795,0.20403090715408326,0.04478151686489582,0.04478151686489582,0.24107878282666206,0.0023011031735222787,0.009041666297707706,0.35009390115737915,1.0,0.009095477386934673,0.0006306532663316582,0,0.0
21,70400,204.9747847020626,2.049747826345265,204.9747847020626,2.049747826345265,0.0,0.0,0.0,244.93445347249508,2.449344507418573,0.24650218322873116,0.230625,0.18501772648534598,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,704,-0.002783074267441066,0.3264143496751785,1.4321959614753723,0.1474623665213585,0.07413919307291508,0.07413919307291508,0.262056665122509,0.004917084911721758,0.05591666653053835,0.4451461434364319,1.0,0.009050251256281408,0.0006271859296482412,0,0.0
22,73600,256.1094819307327,2.561094890162349,256.1094819307327,2.561094890162349,0.0,0.0,0.0,296.0691507011652,2.9606915712356567,0.25078008480370045,0.2821875,0.2256092045503642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,736,-0.0012247607429500817,0.19819599986076356,1.405763030052185,0.08521430790424347,0.048835369572043416,0.048835369572043416,0.17327505573630334,0.002045895343326265,0.008031249791383744,0.567909300327301,1.0,0.009005025125628141,0.0006237185929648242,0,0.0
23,76800,284.99111557006836,2.849911365658045,284.99111557006836,2.849911365658045,0.0,0.0,0.0,324.95078434050083,3.2495080467313526,0.23071364611387252,0.3090625,0.2511246226739277,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,768,-0.003453513726126367,0.22041400969028474,1.4273285746574402,0.09396491423249245,0.08481857739388943,0.08481857739388943,0.18990520462393762,0.004724112298572436,0.05126041602343321,0.47027587890625,1.0,0.008959798994974875,0.0006202512562814071,0,0.0
24,80000,382.8315849304199,3.828315802514553,382.8315849304199,3.828315802514553,0.0,0.0,0.0,422.7912537008524,4.227912483587861,0.1929342246055603,0.403125,0.33792726512921695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,-0.0016942851809048421,0.14213429391384125,1.4230653643608093,0.05668684132397175,0.052526090666651724,0.052526090666651724,0.14008347168564797,0.0020338892005383967,0.011624999996274709,0.5225826501846313,1.0,0.008914572864321608,0.00061678391959799,0,0.0
25,83200,420.0874695777893,4.200874736458063,420.0874695777893,4.200874736458063,0.0,0.0,0.0,460.0471383482218,4.600471417531371,0.17975027434527874,0.4390625,0.372165626529449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,832,-0.002660177489509863,0.09504790529608727,1.3963363409042358,0.03247918356209993,0.07791890799999238,0.07791890799999238,0.102048584446311,0.00400817120244028,0.03556250017136335,0.6274248957633972,1.0,0.008869346733668342,0.0006133165829145729,0,0.0
26,86400,451.46915006637573,4.5146917032450435,451.46915006637573,4.5146917032450435,0.0,0.0,0.0,491.4288188368082,4.914288384318351,0.20343330554664135,0.4728125,0.3928863343076849,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,864,-0.0014783380046136329,0.07519940435886383,1.3572494506835937,0.024144831486046313,0.06832222566008568,0.06832222566008568,0.0640763882547617,0.0022457857747212985,0.01919791680847993,0.6684485673904419,1.0,0.008824120603015075,0.0006098492462311558,0,0.0
27,89600,559.0063257217407,5.590063391476869,559.0063257217407,5.590063391476869,0.0,0.0,0.0,598.9659944921732,5.989660072550177,0.140561614446342,0.5740625,0.5033156409341943,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,896,-0.0019920852362716344,0.054041456803679465,1.3765725135803222,0.012943858653306961,0.09667344018816948,0.09667344018816948,0.06866393089294434,0.003011986552155577,0.03482291642576456,0.6689268350601196,1.0,0.008778894472361808,0.0006063819095477387,0,0.0
28,92800,567.9864645004272,5.679864667207003,567.9864645004272,5.679864667207003,0.0,0.0,0.0,607.9461332708597,6.079461348280311,0.1445103831589222,0.5834375,0.509770386171312,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,928,-0.002192574573253836,0.03572320677340031,1.3503012180328369,0.003875945881009102,0.08585243597626686,0.08585243597626686,0.06509010009467601,0.00345892073091818,0.03478125035762787,0.7733286023139954,1.0,0.008733668341708543,0.0006029145728643216,0,0.0
29,96000,582.7893681526184,5.827893681079149,582.7893681526184,5.827893681079149,0.0,0.0,0.0,622.7490369230509,6.227490362152457,0.1371063292771578,0.5975,0.5254565774687248,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,960,-0.0012814021434945032,0.0326933030039072,1.3365077018737792,0.0034530791454017162,0.05742112174630165,0.05742112174630165,0.07978379614651203,0.0026394876360427586,0.016322917048819365,0.7300703525543213,1.0,0.008688442211055277,0.0005994472361809045,0,0.0
30,99200,596.8078193664551,5.968078202754259,596.8078193664551,5.968078202754259,0.0,0.0,0.0,636.7674881368876,6.367674883827567,0.137546837516129,0.6115625,0.5376152258797245,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,992,-0.002660808537854109,0.021747450157999993,1.2952731728553772,-0.0029824099503457544,0.09534040056169032,0.09534040056169032,0.06127666458487511,0.004353071452351287,0.0522916669229744,0.8147021532058716,1.0,0.00864321608040201,0.0005959798994974874,0,0.0
31,102400,677.8036909103394,6.778036995828152,677.8036909103394,6.778036995828152,0.0,0.0,0.0,717.7633596807718,7.1776336769014595,0.11508801020681858,0.6903125,0.6190654851288068,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1024,-0.0012362119597771227,0.01860425192862749,1.302791678905487,-0.003135475469753146,0.06697732508182526,0.06697732508182526,0.04512363336980343,0.002300052730424795,0.019885416701436044,0.798191487789154,1.0,0.008597989949748744,0.0005925125628140703,0,0.0
32,105600,650.0610589981079,6.50061067610979,650.0610589981079,6.50061067610979,0.0,0.0,0.0,690.0207277685404,6.900207357183098,0.1268892965838313,0.66375,0.5890108300896639,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1056,-0.0019843811942266143,0.013539505936205388,1.2795401334762573,-0.0061582325957715515,0.07500514388084412,0.07500514388084412,0.0478198179975152,0.0028612342721316963,0.030562500120140612,0.8637917041778564,1.0,0.008552763819095477,0.0005890452261306532,0,0.0
33,108800,647.0202436447144,6.470202295929194,647.0202436447144,6.470202295929194,0.0,0.0,0.0,686.9799124151468,6.869798977002501,0.1385477253422141,0.661875,0.58133267957745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1088,-0.0018296373817914713,0.010203283373266458,1.2496294140815736,-0.007359264930710196,0.1251784436404705,0.1251784436404705,0.05073692575097084,0.0036754700035089628,0.04124999998603016,0.8892607688903809,1.0,0.008507537688442212,0.0005855778894472362,0,0.0
34,112000,689.9974203109741,6.8999742382764815,689.9974203109741,6.8999742382764815,0.0,0.0,0.0,729.9570890814066,7.299570919349789,0.13377576395869256,0.704375,0.6212648236019824,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1120,-0.002050035440983855,0.01041853716596961,1.2431058883666992,-0.007360316393896937,0.12748650684952736,0.12748650684952736,0.04012217819690704,0.0038996924471575768,0.04340625125914812,0.8729519248008728,1.0,0.008462311557788945,0.0005821105527638191,0,0.0
35,115200,725.9016494750977,7.25901661157608,725.9016494750977,7.25901661157608,0.0,0.0,0.0,765.8613182455301,7.658613292649388,0.10285836722701788,0.7371875,0.6684335195765475,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1152,-0.001779511327894312,0.009291097894310952,1.2605718851089478,-0.007744304090738297,0.09587587453424931,0.09587587453424931,0.036035035736858845,0.0032263204819173554,0.03378124967566691,0.8632843494415283,1.0,0.008417085427135679,0.000578643216080402,0,0.0
36,118400,730.5062885284424,7.305062995553016,730.5062885284424,7.305062995553016,0.0,0.0,0.0,770.4659572988749,7.704659676626324,0.11931204326450824,0.7434375,0.664191459811101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1184,-0.0016170382468260413,0.008147263573482633,1.234280002117157,-0.007876624213531613,0.1217324510216713,0.1217324510216713,0.0308642977848649,0.003477081857272424,0.036843749973922965,0.8820454478263855,1.0,0.008371859296482412,0.000575175879396985,0,0.0
37,121600,715.7770290374756,7.15777042850852,715.7770290374756,7.15777042850852,0.0,0.0,0.0,755.7366978079081,7.557367109581828,0.12910452406853437,0.7296875,0.6462532781028069,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1216,-0.0010530301062388503,0.006825396325439215,1.2194495916366577,-0.007794241048395633,0.06959882490336895,0.06959882490336895,0.03849189132452011,0.002307112577545922,0.014427083596820012,0.8983583450317383,1.0,0.008326633165829146,0.0005717085427135679,0,0.0
38,124800,733.4100894927979,7.334100918471814,733.4100894927979,7.334100918471814,0.0,0.0,0.0,773.3697582632303,7.733697599545121,0.11527407862246036,0.7459375,0.6688378348408767,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1248,-0.0013579287276755281,0.005492996657267213,1.198760187625885,-0.008538851328194142,0.08715935982763767,0.08715935982763767,0.03482526419684291,0.002569548668543575,0.023625000147148967,0.9117024540901184,1.0,0.008281407035175879,0.0005682412060301508,0,0.0
39,128000,723.9682197570801,7.23968243047595,723.9682197570801,7.23968243047595,0.0,0.0,0.0,763.9278885275126,7.639279111549258,0.11906757913529872,0.736875,0.6584722975974175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1280,-0.001666180680311946,0.0045622674282640215,1.1844936847686767,-0.009140751510858535,0.09361049979925155,0.09361049979925155,0.03240416729822755,0.0029154796895454636,0.029291666857898236,0.9220985770225525,1.0,0.008236180904522612,0.0005647738693467337,0,0.0
40,131200,753.451847076416,7.534518801569939,753.451847076416,7.534518801569939,0.0,0.0,0.0,793.4115158468485,7.9341154826432465,0.12110624391585588,0.7665625,0.6837554461587085,841.16905028373,8.4116905028373,841.16905028373,8.4116905028373,100.0,0.12830950744799338,0.855,0.7577708016781991,0.0,963.5363381803036,1312,-0.0015131737172293213,0.004913843935355544,1.1880342841148377,-0.008787387236952781,0.11367681846022606,0.11367681846022606,0.03130852896720171,0.0032396570590208285,0.03032291647978127,0.9148968458175659,1.0,0.008190954773869347,0.0005613065326633166,0,0.0
41,134400,736.746750831604,7.367467275857925,736.746750831604,7.367467275857925,0.0,0.0,0.0,776.7064196020365,7.767063956931233,0.1319077130034566,0.7509375,0.6634264360717425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1344,-0.0005542617962881024,0.004363235691562295,1.177702295780182,-0.007965887663885951,0.0681044302880764,0.0681044302880764,0.03323463937267661,0.002210104450932704,0.015166666498407722,0.9230623841285706,1.0,0.00814572864321608,0.0005578391959798995,0,0.0
42,137600,742.6404418945312,7.426404301524162,742.6404418945312,7.426404301524162,0.0,0.0,0.0,782.6001106649637,7.82600098259747,0.11984568156301975,0.755625,0.6747581496633891,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1376,-0.0012460216673789493,0.00427441371139139,1.17108815908432,-0.008595217019319534,0.0860135693103075,0.0860135693103075,0.03437624564394355,0.002204897850606358,0.018229166614764834,0.9170590043067932,1.0,0.008100502512562814,0.0005543718592964824,0,0.0
43,140800,735.5054559707642,7.355054782405496,735.5054559707642,7.355054782405496,0.0,0.0,0.0,775.4651247411966,7.754651463478804,0.1224452306330204,0.74875,0.6670704098210039,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1408,-0.001113856234519517,0.0033073428785428405,1.1764288544654846,-0.008936644205823541,0.07136915884912014,0.07136915884912014,0.0233026304282248,0.0018362595961662008,0.009718749951571227,0.9327861070632935,1.0,0.008055276381909547,0.0005509045226130653,0,0.0
44,144000,761.876874923706,7.618768676966429,761.876874923706,7.618768676966429,0.0,0.0,0.0,801.8365436941385,8.018365358039738,0.11810632154345513,0.7746875,0.6928567391789778,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1440,-0.000691697198039165,0.0026979093672707677,1.1482918024063111,-0.008540617674589157,0.10379582345485687,0.10379582345485687,0.021054031420499088,0.002923497823940124,0.023843749798834322,0.9409513473510742,1.0,0.008010050251256281,0.0005474371859296482,0,0.0
45,147200,769.9619159698486,7.699618841260672,769.9619159698486,7.699618841260672,0.0,0.0,0.0,809.9215847402811,8.09921552233398,0.1122562139853835,0.7821875,0.7032439919551476,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1472,-0.0008115772833892976,0.0027044548420235514,1.1440893292427063,-0.008571820240467787,0.06265931166708469,0.06265931166708469,0.02384890681132674,0.0017555615697347094,0.011593749758321791,0.9390259981155396,1.0,0.007964824120603016,0.0005439698492462311,0,0.0
46,150400,749.8563814163208,7.498563860207796,749.8563814163208,7.498563860207796,0.0,0.0,0.0,789.8160501867533,7.898160541281104,0.12893618274480104,0.76375,0.6765218545330721,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1504,-0.001085393032398585,0.002240408584475517,1.1179082274436951,-0.008818572899326683,0.09120493046939374,0.09120493046939374,0.019971097307279705,0.0020023595541715624,0.01684375000768341,0.9515950083732605,1.0,0.007919597989949748,0.000540502512562814,0,0.0
47,153600,780.4941844940186,7.804941667169333,780.4941844940186,7.804941667169333,0.0,0.0,0.0,820.453853264451,8.204538348242641,0.11318333797156811,0.7928125,0.712202988453506,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1536,-0.0006113795690859015,0.0026329019106924533,1.1355231404304504,-0.008236459549516439,0.07270926870405674,0.07270926870405674,0.02390906782820821,0.0020289598120143636,0.017729166719072965,0.934972882270813,1.0,0.007874371859296483,0.0005370351758793969,0,0.0
48,156800,801.2600936889648,8.012601108551026,801.2600936889648,8.012601108551026,0.0,0.0,0.0,841.2197624593973,8.412197789624335,0.09614894039928913,0.811875,0.7406612095106911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1568,-0.0011043513677527982,0.0020279632997699084,1.140095067024231,-0.009016339853405952,0.088414266705513,0.088414266705513,0.017581068258732558,0.0021217190223978832,0.02009374953340739,0.9422084093093872,1.0,0.007829145728643216,0.0005335678391959799,0,0.0
49,160000,789.3077278137207,7.893077384084463,789.3077278137207,7.893077384084463,0.0,0.0,0.0,829.2673965841532,8.29267406515777,0.09692266082391143,0.8,0.7293130396258847,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1600,-0.0007163278133567985,0.0021580975037068127,1.1243418216705323,-0.00838906541466713,0.07464228644967079,0.07464228644967079,0.02115638814866543,0.001953505516576115,0.013322916673496365,0.9405239224433899,1.0,0.0077839195979899495,0.0005301005025125627,0,0.0
50,163200,750.7298240661621,7.507298332974314,750.7298240661621,7.507298332974314,0.0,0.0,0.0,790.6894928365946,7.906895014047622,0.126451636813581,0.764375,0.6785688573032791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1632,-0.0017392591876753017,0.0023094083648175,1.1114679217338561,-0.009185864683240652,0.14526683166623117,0.14526683166623117,0.025297081703320144,0.0035320155875524506,0.03978124940767884,0.9443263411521912,1.0,0.007738693467336684,0.0005266331658291458,0,0.0
51,166400,797.5335083007812,7.975335229784251,797.5335083007812,7.975335229784251,0.0,0.0,0.0,837.4931770712137,8.374931910857558,0.10216478567570447,0.80875,0.7337831969510616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1664,-0.0011504743422070974,0.0021362936589866877,1.1191887259483337,-0.008692769333720207,0.08552776947617531,0.08552776947617531,0.021298510115593673,0.002800877662957646,0.030614583287388086,0.9342438578605652,1.0,0.007693467336683417,0.0005231658291457287,0,0.0
52,169600,783.9632911682129,7.839633230417967,783.9632911682129,7.839633230417967,0.0,0.0,0.0,823.9229599386454,8.239229911491275,0.10974183276295663,0.7959375,0.717227625832876,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1696,-0.00102044069347903,0.0015479047899134458,1.1066524744033814,-0.008710433635860682,0.09599737077951431,0.09599737077951431,0.01786152981221676,0.0024468891446304043,0.020041666366159915,0.9527398347854614,1.0,0.0076482412060301505,0.0005196984924623116,0,0.0
