iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate
10,35200,-744.5531072616577,-7.445531096458435,-744.5531072616577,-7.445531096458435,0.0,744.5531072616577,7.445531096458435,92.968337059021,0.9296836805343638,3.494933304786682,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,352,-0.001666814876860201,0.29264532327651976,1.5700327634811402,0.12918196469545365,0.03298542872071266,0.03298542872071266,0.2509434878826141,0.0021661133476305362,0.01564375012530945,0.5254384875297546,1.0,0.00985576923076923,0.0006889423076923077,2,0.25,0.25,0.0
11,38400,-754.2739877700806,-7.542739644050598,-754.2739877700806,-7.542739644050598,0.0,754.2739877700806,7.542739644050598,83.24745655059814,0.8324751329422009,3.4595567965507508,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,384,-0.0018812974227124357,0.27225308269262316,1.5657461047172547,0.11883619427680969,0.037239900417625905,0.037239900417625905,0.2787850245833397,0.0025749348322284308,0.0191468752338551,0.4416007399559021,1.0,0.009841346153846154,0.0006878365384615384,2,0.25,0.25,0.0
12,41600,-879.2184371948242,-8.792184410095215,-879.2184371948242,-8.792184410095215,0.0,879.2184371948242,8.792184410095215,-41.69699287414551,-0.41696963310241664,4.5529343795776365,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,416,-0.0021481503668006495,0.39606869518756865,1.5530311822891236,0.18062468022108077,0.04521321412175894,0.04521321412175894,0.3305966526269913,0.003533495732700125,0.028040625271387398,0.5208784937858582,1.0,0.009826923076923077,0.0006867307692307692,2,0.25,0.25,0.0
13,44800,-798.3159046173096,-7.9831590700149535,-798.3159046173096,-7.9831590700149535,0.0,798.3159046173096,7.9831590700149535,39.20553970336914,0.3920557069778452,3.276916570663452,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,448,-0.002034108459972828,0.2620356544852257,1.5536732912063598,0.11373829916119575,0.05211386382579804,0.05211386382579804,0.25935373455286026,0.003490027588851,0.029359374451451002,0.4391246438026428,1.0,0.0098125,0.000685625,2,0.25,0.25,0.0
14,48000,-813.1995868682861,-8.131995687484741,-813.1995868682861,-8.131995687484741,0.0,813.1995868682861,8.131995687484741,24.321857452392578,0.2432190895080577,4.089228377342224,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,480,-0.0015447830778953175,0.2672892570495605,1.550530993938446,0.11690762490034104,0.0338317546993494,0.0338317546993494,0.25503344386816024,0.002008680724248442,0.008543749892851338,0.5651664733886719,1.0,0.009798076923076923,0.0006845192307692307,2,0.25,0.25,0.0
15,51200,-766.1822395324707,-7.661822185516358,-766.1822395324707,-7.661822185516358,0.0,766.1822395324707,7.661822185516358,71.33920478820801,0.713392591476441,3.3680944275856017,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,512,-0.0013858331810682855,0.22261175215244294,1.5537093043327332,0.09471908882260323,0.03703148663043976,0.03703148663043976,0.2789797082543373,0.0014145059303706758,0.005634375137742609,0.6034257411956787,1.0,0.009783653846153846,0.0006834134615384615,2,0.25,0.25,0.0
16,54400,-741.9078149795532,-7.41907826423645,-741.9078149795532,-7.41907826423645,0.0,741.9078149795532,7.41907826423645,95.61362934112549,0.9561365127563484,3.266449692249298,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,544,-0.0011020194154639285,0.1658228412270546,1.5487251996994018,0.06667954660952091,0.029585291258990766,0.029585291258990766,0.23410265818238257,0.002029339100409402,0.01144062501261942,0.678839921951294,1.0,0.00976923076923077,0.0006823076923076923,2,0.25,0.25,0.0
17,57600,-708.7646431922913,-7.087646446228027,-708.7646431922913,-7.087646446228027,0.0,708.7646431922913,7.087646446228027,128.75680112838745,1.2875683307647714,3.2633887910842896,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,576,-0.0015939398103858693,0.13059281334280967,1.5543866276741027,0.048539725318551066,0.03691447414457798,0.03691447414457798,0.21416558176279069,0.002176572546887338,0.008681250060908497,0.747488260269165,1.0,0.009754807692307693,0.000681201923076923,2,0.25,0.25,0.0
18,60800,-734.9991464614868,-7.3499915885925295,-734.9991464614868,-7.3499915885925295,0.0,734.9991464614868,7.3499915885925295,102.5222978591919,1.0252231884002692,3.0728682827949525,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,608,-0.0013898085505701374,0.13239891156554223,1.5388959288597106,0.04982020892202854,0.03071190193295479,0.03071190193295479,0.22240232899785042,0.001971519223298618,0.010706250087241641,0.7534264326095581,1.0,0.009740384615384616,0.0006800961538461538,2,0.25,0.25,0.0
19,64000,-689.9942512512207,-6.899942269325257,-689.9942512512207,-6.899942269325257,0.0,689.9942512512207,6.899942269325257,147.527193069458,1.4752725076675421,3.5195165944099425,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,640,-0.0017004701503083198,0.13612085580825806,1.5387560248374939,0.05139407441020012,0.03766608871519565,0.03766608871519565,0.21857324838638306,0.0016728685244749894,0.009962499846005812,0.6511623859405518,1.0,0.00972596153846154,0.0006789903846153847,2,0.25,0.25,0.0
