iter,global_step,episode_return,mean_step_reward,optimized_episode_return,optimized_mean_step_reward,reward_shift,episode_return_gap_to_zero,mean_step_reward_gap_to_zero,episode_return_delta_from_start,mean_step_reward_delta_from_start,pursuer_target_distance,capture,task_score,eval_mean_return,eval_mean_step_reward,eval_optimized_mean_return,eval_optimized_mean_step_reward,eval_mean_episode_length,eval_pursuer_target_distance,eval_capture,eval_task_score,eval_return_gap_to_zero,eval_return_delta_from_start,episodes_completed,policy_loss,value_loss,entropy,total_loss,grad_norm,actor_grad_norm,critic_grad_norm,approx_kl,clipfrac,explained_variance,mean_ratio_epoch0,entropy_coef,lr,seed,alpha,env_alpha,capture_rate
0,800,-68.57551956176758,-0.6857551795244217,-68.57551956176758,-0.6857551795244217,0.0,68.57551956176758,0.6857551795244217,0.0,0.0,0.533949775993824,0.00375,0.002444669348819083,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8,-0.00043167698817967446,0.5745756983757019,1.6093700408935547,0.2707624793052673,0.029433589801192282,0.029433589801192282,0.3683763027191162,6.772494580220053e-05,0.0,-0.19664180278778076,1.0,0.01,0.0007,0,1.0,1.0,0.125
1,1600,-75.20646047592163,-0.7520645719766617,-75.20646047592163,-0.7520645719766617,0.0,75.20646047592163,0.7520645719766617,-6.630940914154053,-0.06630939245223999,0.5252441754937172,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16,-0.00017838100357039365,0.3053242862224579,1.6090345859527588,0.13699680268764497,0.04919775873422623,0.04919775873422623,0.35271100997924804,3.11032496029533e-05,0.0,0.23247158527374268,1.0,0.009625,0.00067125,0,1.0,1.0,0.0
2,2400,-80.93160033226013,-0.8093160176277161,-80.93160033226013,-0.8093160176277161,0.0,80.93160033226013,0.8093160176277161,-12.356080770492554,-0.12356083810329443,0.622718081176281,0.00375,0.0023109374595010907,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24,-0.00016643190402305664,0.4084883570671082,1.60878643989563,0.18919647336006165,0.04760970547795296,0.04760970547795296,0.4888542592525482,2.7125429369423414e-05,0.0,0.28645408153533936,1.0,0.00925,0.0006425,0,1.0,1.0,0.125
3,3200,-105.44161605834961,-1.054416326880455,-105.44161605834961,-1.054416326880455,0.0,105.44161605834961,1.054416326880455,-36.86609649658203,-0.3686611473560333,0.8005969685316086,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,-0.0002010118189211596,0.6304306387901306,1.6085130453109742,0.3007387578487396,0.0668452337384224,0.0668452337384224,0.5951364159584045,1.9314970131845874e-05,0.0,0.14187359809875488,1.0,0.008875000000000001,0.00061375,0,1.0,1.0,0.0
4,4000,-85.43327331542969,-0.8543327552080154,-85.43327331542969,-0.8543327552080154,0.0,85.43327331542969,0.8543327552080154,-16.85775375366211,-0.16857757568359377,0.5886357238888741,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40,-0.00031788647561086235,0.3017083048820496,1.6080756902694702,0.13686762154102325,0.06184517294168472,0.06184517294168472,0.4339684069156647,3.148661580791412e-05,0.0,0.41704463958740234,1.0,0.0085,0.000585,0,1.0,1.0,0.0
5,4800,-108.14411067962646,-1.0814410573244095,-108.14411067962646,-1.0814410573244095,0.0,108.14411067962646,1.0814410573244095,-39.56859111785889,-0.3956858777999879,0.8932091242074967,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,7.074837894975872e-05,0.5549508452415466,1.6079858064651489,0.2644812822341919,0.03510240614414215,0.03510240614414215,0.6077879786491394,2.118080828959042e-05,0.0,-0.050901055335998535,1.0,0.008125,0.00055625,0,1.0,1.0,0.0
6,5600,-82.7866644859314,-0.8278666234016419,-82.7866644859314,-0.8278666234016419,0.0,82.7866644859314,0.8278666234016419,-14.211144924163818,-0.1421114438772202,0.6636465132236481,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56,-0.00012331910680245527,0.3737614870071411,1.6076949834823608,0.1742977887392044,0.052517563849687574,0.052517563849687574,0.5313153862953186,6.528205608537026e-06,0.0,0.011405706405639648,1.0,0.00775,0.0005275,0,1.0,1.0,0.0
7,6400,-94.17959260940552,-0.9417959034442902,-94.17959260940552,-0.9417959034442902,0.0,94.17959260940552,0.9417959034442902,-25.60407304763794,-0.25604072391986854,0.7675864684581757,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,-5.796178329973145e-05,0.47940927743911743,1.6079211235046387,0.22778825759887694,0.04964391812682152,0.04964391812682152,0.5691566467285156,8.267185603565725e-06,0.0,0.15523338317871094,1.0,0.007375,0.00049875,0,1.0,1.0,0.0
8,7200,-93.42461395263672,-0.9342461258172989,-93.42461395263672,-0.9342461258172989,0.0,93.42461395263672,0.9342461258172989,-24.84909439086914,-0.24849094629287727,0.7344799202680588,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,-0.0003119595014334564,0.3938277006149292,1.6077963590621949,0.1853473126888275,0.05541476234793663,0.05541476234793663,0.4777055859565735,1.6066212947526046e-05,0.0,0.2116674780845642,1.0,0.007,0.00047000000000000004,0,1.0,1.0,0.0
9,8000,-78.44258260726929,-0.7844258451461792,-78.44258260726929,-0.7844258451461792,0.0,78.44258260726929,0.7844258451461792,-9.867063045501709,-0.09867066562175753,0.654593785405159,0.00125,0.0007554724374199881,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80,-0.0001514322746757557,0.291290819644928,1.6081707954406739,0.13483984470367433,0.0551735058426857,0.0551735058426857,0.36475359201431273,1.797345048552638e-05,0.0,0.26407963037490845,1.0,0.006625,0.00044125,0,1.0,1.0,0.125
